item;geo;year;value
GDIVRT;DK;2003;2.9
GDIVRT;DK;2002;2.8
GDIVRT;DK;2001;2.7
GDIVRT;DK;2000;2.7
GDIVRT;DK;1999;2.5
GDIVRT;DK;1998;2.5
GDIVRT;DK;1997;2.4
GDIVRT;DK;1996;2.4
GDIVRT;DK;1995;2.5
GDIVRT;DK;1994;2.6
GDIVRT;DK;1993;2.5
GDIVRT;DK;1992;2.5
GDIVRT;DK;1991;2.5
GDIVRT;DK;1990;2.7
GDIVRT;DK;1989;3.0
GDIVRT;DK;1988;2.9
GDIVRT;DK;1987;2.8
GDIVRT;DK;1986;2.8
GDIVRT;DK;1985;2.8
GDIVRT;DK;1984;2.8
GDIVRT;DK;1983;2.9
GDIVRT;DK;1982;2.9
GDIVRT;DK;1981;2.8
GDIVRT;DK;1980;2.7
GDIVRT;DK;1979;2.5
GDIVRT;DK;1978;2.6
GDIVRT;DK;1977;2.6
GDIVRT;DK;1976;2.6
GDIVRT;DK;1975;2.6
GDIVRT;DK;1974;2.6
GDIVRT;DK;1973;2.5
GDIVRT;DK;1972;2.6
GDIVRT;DK;1971;2.7
GDIVRT;DK;1970;1.9
GDIVRT;DK;1969;1.8
GDIVRT;DK;1968;1.6
GDIVRT;DK;1967;1.4
GDIVRT;DK;1966;1.4
GDIVRT;DK;1965;1.4
GDIVRT;DK;1964;1.4
GDIVRT;DK;1963;1.4
GDIVRT;DK;1962;1.4
GDIVRT;DK;1961;1.4
GDIVRT;DK;1960;1.5
GDIVRT;EA18;2018;NA
GDIVRT;EA18;2017;NA
GDIVRT;EA18;2016;1.9
GDIVRT;EA18;2015;1.8
GDIVRT;EA18;2014;1.8
GDIVRT;EA18;2013;1.8
GDIVRT;EA18;2012;1.9
GDIVRT;EA18;2011;1.9
GDIVRT;EA18;2010;1.9
GDIVRT;EA18;2009;1.9
GDIVRT;EA18;2008;2.0
GDIVRT;EA18;2007;2.0
GDIVRT;EA18;2006;2.1
GDIVRT;EA18;2005;2.0
GDIVRT;EA18;2004;1.9
GDIVRT;EA18;2003;1.8
GDIVRT;EA18;2002;1.8
GDIVRT;EA18;2001;1.7
GDIVRT;EA18;2000;1.7
GDIVRT;EA18;1999;1.7
GDIVRT;EA18;1998;1.6
GDIVRT;EA18;1997;1.6
GDIVRT;EA18;1996;1.6
GDIVRT;EA18;1995;1.6
GDIVRT;EA18;1994;1.5
GDIVRT;EA18;1993;1.4
GDIVRT;EA18;1992;1.4
GDIVRT;EA18;1991;1.4
GDIVRT;EA18;1990;1.4
GDIVRT;EA18;1989;1.5
GDIVRT;EA18;1988;1.5
GDIVRT;EA18;1987;1.5
GDIVRT;EA18;1986;1.5
GDIVRT;EA18;1985;1.5
GDIVRT;EA18;1984;1.5
GDIVRT;EA18;1983;1.4
GDIVRT;EA18;1982;1.4
GDIVRT;EA18;1981;1.3
GDIVRT;EA18;1980;1.1
GDIVRT;EA18;1979;1.1
GDIVRT;EA18;1978;0.9
GDIVRT;EA18;1977;1.0
GDIVRT;EA18;1976;1.1
GDIVRT;EA18;1975;1.0
GDIVRT;EA18;1974;1.0
GDIVRT;EA18;1973;0.9
GDIVRT;EA18;1972;0.9
GDIVRT;EA18;1971;0.8
GDIVRT;EA18;1970;0.7
GDIVRT;EA18;1969;0.7
GDIVRT;EA18;1968;0.7
GDIVRT;EA18;1967;0.6
GDIVRT;EA18;1966;0.6
GDIVRT;EA18;1965;0.6
GDIVRT;EA18;1964;0.6
GDIVRT;EA18;1963;NA
GDIVRT;EA18;1962;NA
GDIVRT;EA18;1961;NA
GDIVRT;EA18;1960;NA
GDIVRT;EA19;2018;NA
GDIVRT;EA19;2017;NA
GDIVRT;EA19;2016;1.9
GDIVRT;EA19;2015;1.9
GDIVRT;EA19;2014;1.8
GDIVRT;EA19;2013;1.8
GDIVRT;EA19;2012;1.9
GDIVRT;EA19;2011;1.9
GDIVRT;EA19;2010;1.9
GDIVRT;EA19;2009;1.9
GDIVRT;EA19;2008;2.0
GDIVRT;EA19;2007;2.0
GDIVRT;EA19;2006;2.1
GDIVRT;EA19;2005;2.0
GDIVRT;EA19;2004;1.9
GDIVRT;EA19;2003;1.8
GDIVRT;EA19;2002;1.8
GDIVRT;EA19;2001;1.7
GDIVRT;EA19;2000;1.7
GDIVRT;EA19;1999;1.7
GDIVRT;EA19;1998;1.7
GDIVRT;EA19;1997;1.7
GDIVRT;EA19;1996;1.6
GDIVRT;EA19;1995;1.6
GDIVRT;EA19;1994;1.6
GDIVRT;EA19;1993;1.5
GDIVRT;EA19;1992;1.4
GDIVRT;EA19;1991;1.4
GDIVRT;EA19;1990;1.4
GDIVRT;EA19;1989;1.5
GDIVRT;EA19;1988;1.5
GDIVRT;EA19;1987;1.5
GDIVRT;EA19;1986;1.5
GDIVRT;EA19;1985;1.5
GDIVRT;EA19;1984;1.5
GDIVRT;EA19;1983;1.4
GDIVRT;EA19;1982;1.4
GDIVRT;EA19;1981;1.3
GDIVRT;EA19;1980;1.2
GDIVRT;EA19;1979;1.1
GDIVRT;EA19;1978;0.9
GDIVRT;EA19;1977;1.0
GDIVRT;EA19;1976;1.1
GDIVRT;EA19;1975;1.1
GDIVRT;EA19;1974;1.0
GDIVRT;EA19;1973;1.0
GDIVRT;EA19;1972;1.0
GDIVRT;EA19;1971;0.9
GDIVRT;EA19;1970;0.7
GDIVRT;EA19;1969;0.7
GDIVRT;EA19;1968;0.7
GDIVRT;EA19;1967;0.7
GDIVRT;EA19;1966;0.6
GDIVRT;EA19;1965;0.6
GDIVRT;EA19;1964;0.6
GDIVRT;EA19;1963;NA
GDIVRT;EA19;1962;NA
GDIVRT;EA19;1961;NA
GDIVRT;EA19;1960;NA
GDIVRT;EE;2018;2.4
GDIVRT;EE;2017;2.5
GDIVRT;EE;2016;2.5
GDIVRT;EE;2015;2.6
GDIVRT;EE;2014;2.4
GDIVRT;EE;2013;2.5
GDIVRT;EE;2012;2.4
GDIVRT;EE;2011;2.3
GDIVRT;EE;2010;2.2
GDIVRT;EE;2009;2.4
GDIVRT;EE;2008;2.6
GDIVRT;EE;2007;2.8
GDIVRT;EE;2006;2.8
GDIVRT;EE;2005;3.0
GDIVRT;EE;2004;3.1
GDIVRT;EE;2003;2.9
GDIVRT;EE;2002;3.0
GDIVRT;EE;2001;3.1
GDIVRT;EE;2000;3.0
GDIVRT;EE;1999;3.3
GDIVRT;EE;1998;3.2
GDIVRT;EE;1997;3.8
GDIVRT;EE;1996;4.0
GDIVRT;EE;1995;5.2
GDIVRT;EE;1994;3.8
GDIVRT;EE;1993;3.9
GDIVRT;EE;1992;4.3
GDIVRT;EE;1991;3.7
GDIVRT;EE;1990;3.7
GDIVRT;EE;1989;3.8
GDIVRT;EE;1988;3.8
GDIVRT;EE;1987;3.9
GDIVRT;EE;1986;3.9
GDIVRT;EE;1985;4.0
GDIVRT;EE;1984;4.1
GDIVRT;EE;1983;4.2
GDIVRT;EE;1982;3.9
GDIVRT;EE;1981;4.1
GDIVRT;EE;1980;4.1
GDIVRT;EE;1979;4.1
GDIVRT;EE;1978;3.8
GDIVRT;EE;1977;3.9
GDIVRT;EE;1976;3.6
GDIVRT;EE;1975;3.4
GDIVRT;EE;1974;3.3
GDIVRT;EE;1973;3.2
GDIVRT;EE;1972;3.3
GDIVRT;EE;1971;3.2
GDIVRT;EE;1970;3.2
GDIVRT;EE;1969;3.3
GDIVRT;EE;1968;3.1
GDIVRT;EE;1967;3.2
GDIVRT;EE;1966;3.2
GDIVRT;EE;1965;2.3
GDIVRT;EE;1964;2.5
GDIVRT;EE;1963;2.2
GDIVRT;EE;1962;2.0
GDIVRT;EE;1961;2.1
GDIVRT;EE;1960;2.1
GDIVRT;EEA30_2007;2018;NA
GDIVRT;EEA30_2007;2017;NA
GDIVRT;EEA30_2007;2016;NA
GDIVRT;EEA30_2007;2015;NA
GDIVRT;EEA30_2007;2014;NA
GDIVRT;EEA30_2007;2013;NA
GDIVRT;EEA30_2007;2012;NA
GDIVRT;EEA30_2007;2011;2.0
GDIVRT;EEA30_2007;2010;2.0
GDIVRT;EEA30_2007;2009;1.9
GDIVRT;EEA30_2007;2008;2.0
GDIVRT;EEA30_2007;2007;2.1
GDIVRT;EEA30_2007;2006;2.1
GDIVRT;EEA30_2007;2005;2.1
GDIVRT;EEA30_2007;2004;2.0
GDIVRT;EEA30_2007;2003;2.0
GDIVRT;EEA30_2007;2002;1.9
GDIVRT;EEA30_2007;2001;1.9
GDIVRT;EEA30_2007;2000;1.8
GDIVRT;EEA30_2007;1999;NA
GDIVRT;EEA30_2007;1998;NA
GDIVRT;EEA30_2007;1997;NA
GDIVRT;EEA30_2007;1996;NA
GDIVRT;EEA30_2007;1995;NA
GDIVRT;EEA30_2007;1994;NA
GDIVRT;EEA30_2007;1993;NA
GDIVRT;EEA30_2007;1992;NA
GDIVRT;EEA30_2007;1991;NA
GDIVRT;EEA30_2007;1990;NA
GDIVRT;EEA30_2007;1989;NA
GDIVRT;EEA30_2007;1988;NA
GDIVRT;EEA30_2007;1987;NA
GDIVRT;EEA30_2007;1986;NA
GDIVRT;EEA30_2007;1985;NA
GDIVRT;EEA30_2007;1984;NA
GDIVRT;EEA30_2007;1983;NA
GDIVRT;EEA30_2007;1982;NA
GDIVRT;EEA30_2007;1981;NA
GDIVRT;EEA30_2007;1980;NA
GDIVRT;EEA30_2007;1979;NA
GDIVRT;EEA30_2007;1978;NA
GDIVRT;EEA30_2007;1977;NA
GDIVRT;EEA30_2007;1976;NA
GDIVRT;EEA30_2007;1975;NA
GDIVRT;EEA30_2007;1974;NA
GDIVRT;EEA30_2007;1973;1.2
GDIVRT;EEA30_2007;1972;1.2
GDIVRT;EEA30_2007;1971;1.0
GDIVRT;EEA30_2007;1970;0.9
GDIVRT;EEA30_2007;1969;0.8
GDIVRT;EEA30_2007;1968;0.8
GDIVRT;EEA30_2007;1967;NA
GDIVRT;EEA30_2007;1966;0.8
GDIVRT;EEA30_2007;1965;0.8
GDIVRT;EEA30_2007;1964;NA
GDIVRT;EEA30_2007;1963;NA
GDIVRT;EEA30_2007;1962;NA
GDIVRT;EEA30_2007;1961;NA
GDIVRT;EEA30_2007;1960;NA
GDIVRT;EEA31;2018;NA
GDIVRT;EEA31;2017;NA
GDIVRT;EEA31;2016;NA
GDIVRT;EEA31;2015;NA
GDIVRT;EEA31;2014;NA
GDIVRT;EEA31;2013;NA
GDIVRT;EEA31;2012;NA
GDIVRT;EEA31;2011;2.0
GDIVRT;EEA31;2010;2.0
GDIVRT;EEA31;2009;1.9
GDIVRT;EEA31;2008;2.0
GDIVRT;EEA31;2007;2.1
GDIVRT;EEA31;2006;2.1
GDIVRT;EEA31;2005;2.1
GDIVRT;EEA31;2004;2.0
GDIVRT;EEA31;2003;2.0
GDIVRT;EEA31;2002;1.9
GDIVRT;EEA31;2001;1.8
GDIVRT;EEA31;2000;1.8
GDIVRT;EEA31;1999;NA
GDIVRT;EEA31;1998;NA
GDIVRT;EEA31;1997;NA
GDIVRT;EEA31;1996;NA
GDIVRT;EEA31;1995;NA
GDIVRT;EEA31;1994;NA
GDIVRT;EEA31;1993;NA
GDIVRT;EEA31;1992;NA
GDIVRT;EEA31;1991;NA
GDIVRT;EEA31;1990;NA
GDIVRT;EEA31;1989;NA
GDIVRT;EEA31;1988;NA
GDIVRT;EEA31;1987;NA
GDIVRT;EEA31;1986;NA
GDIVRT;EEA31;1985;NA
GDIVRT;EEA31;1984;NA
GDIVRT;EEA31;1983;NA
GDIVRT;EEA31;1982;NA
GDIVRT;EEA31;1981;NA
GDIVRT;EEA31;1980;NA
GDIVRT;EEA31;1979;NA
GDIVRT;EEA31;1978;NA
GDIVRT;EEA31;1977;NA
GDIVRT;EEA31;1976;NA
GDIVRT;EEA31;1975;NA
GDIVRT;EEA31;1974;NA
GDIVRT;EEA31;1973;1.2
GDIVRT;EEA31;1972;1.2
GDIVRT;EEA31;1971;1.0
GDIVRT;EEA31;1970;0.9
GDIVRT;EEA31;1969;0.8
GDIVRT;EEA31;1968;0.8
GDIVRT;EEA31;1967;NA
GDIVRT;EEA31;1966;0.8
GDIVRT;EEA31;1965;0.8
GDIVRT;EEA31;1964;NA
GDIVRT;EEA31;1963;NA
GDIVRT;EEA31;1962;NA
GDIVRT;EEA31;1961;NA
GDIVRT;EEA31;1960;NA
GDIVRT;EFTA;2018;NA
GDIVRT;EFTA;2017;NA
GDIVRT;EFTA;2016;NA
GDIVRT;EFTA;2015;NA
GDIVRT;EFTA;2014;NA
GDIVRT;EFTA;2013;NA
GDIVRT;EFTA;2012;NA
GDIVRT;EFTA;2011;2.1
GDIVRT;EFTA;2010;2.5
GDIVRT;EFTA;2009;2.3
GDIVRT;EFTA;2008;2.4
GDIVRT;EFTA;2007;2.4
GDIVRT;EFTA;2006;2.6
GDIVRT;EFTA;2005;2.7
GDIVRT;EFTA;2004;2.4
GDIVRT;EFTA;2003;2.3
GDIVRT;EFTA;2002;2.3
GDIVRT;EFTA;2001;2.2
GDIVRT;EFTA;2000;1.8
GDIVRT;EFTA;1999;NA
GDIVRT;EFTA;1998;NA
GDIVRT;EFTA;1997;NA
GDIVRT;EFTA;1996;NA
GDIVRT;EFTA;1995;NA
GDIVRT;EFTA;1994;NA
GDIVRT;EFTA;1993;NA
GDIVRT;EFTA;1992;NA
GDIVRT;EFTA;1991;NA
GDIVRT;EFTA;1990;NA
GDIVRT;EFTA;1989;NA
GDIVRT;EFTA;1988;NA
GDIVRT;EFTA;1987;NA
GDIVRT;EFTA;1986;NA
GDIVRT;EFTA;1985;NA
GDIVRT;EFTA;1984;NA
GDIVRT;EFTA;1983;NA
GDIVRT;EFTA;1982;NA
GDIVRT;EFTA;1981;NA
GDIVRT;EFTA;1980;NA
GDIVRT;EFTA;1979;NA
GDIVRT;EFTA;1978;NA
GDIVRT;EFTA;1977;NA
GDIVRT;EFTA;1976;NA
GDIVRT;EFTA;1975;NA
GDIVRT;EFTA;1974;NA
GDIVRT;EFTA;1973;1.2
GDIVRT;EFTA;1972;1.2
GDIVRT;EFTA;1971;1.1
GDIVRT;EFTA;1970;1.0
GDIVRT;EFTA;1969;0.9
GDIVRT;EFTA;1968;0.9
GDIVRT;EFTA;1967;0.8
GDIVRT;EFTA;1966;0.8
GDIVRT;EFTA;1965;0.8
GDIVRT;EFTA;1964;0.8
GDIVRT;EFTA;1963;0.8
GDIVRT;EFTA;1962;0.8
GDIVRT;EFTA;1961;0.8
GDIVRT;EFTA;1960;0.8
GDIVRT;EL;2018;NA
GDIVRT;EL;2017;1.8
GDIVRT;EL;2016;1.0
GDIVRT;EL;2015;1.4
GDIVRT;EL;2014;1.3
GDIVRT;EL;2013;1.5
GDIVRT;EL;2012;1.3
GDIVRT;EL;2011;1.1
GDIVRT;EL;2010;1.2
GDIVRT;EL;2009;1.2
GDIVRT;EL;2008;1.2
GDIVRT;EL;2007;1.2
GDIVRT;EL;2006;1.2
GDIVRT;EL;2005;1.2
GDIVRT;EL;2004;1.1
GDIVRT;EL;2003;1.1
GDIVRT;EL;2002;1.0
GDIVRT;EL;2001;1.0
GDIVRT;EL;2000;1.0
GDIVRT;EL;1999;0.9
GDIVRT;EL;1998;0.7
GDIVRT;EL;1997;0.9
GDIVRT;EL;1996;0.9
GDIVRT;EL;1995;1.0
GDIVRT;EL;1994;0.7
GDIVRT;EL;1993;0.7
GDIVRT;EL;1992;0.6
GDIVRT;EL;1991;0.6
GDIVRT;EL;1990;0.6
GDIVRT;EL;1989;0.6
GDIVRT;EL;1988;0.8
GDIVRT;EL;1987;0.9
GDIVRT;EL;1986;0.9
GDIVRT;EL;1985;0.8
GDIVRT;EL;1984;0.9
GDIVRT;EL;1983;0.6
GDIVRT;EL;1982;0.6
GDIVRT;EL;1981;0.7
GDIVRT;EL;1980;0.7
GDIVRT;EL;1979;0.5
GDIVRT;EL;1978;0.5
GDIVRT;EL;1977;0.5
GDIVRT;EL;1976;0.4
GDIVRT;EL;1975;0.4
GDIVRT;EL;1974;0.4
GDIVRT;EL;1973;0.5
GDIVRT;EL;1972;0.4
GDIVRT;EL;1971;0.4
GDIVRT;EL;1970;0.4
GDIVRT;EL;1969;0.4
GDIVRT;EL;1968;0.4
GDIVRT;EL;1967;0.4
GDIVRT;EL;1966;0.4
GDIVRT;EL;1965;0.4
GDIVRT;EL;1964;0.4
GDIVRT;EL;1963;0.4
GDIVRT;EL;1962;0.4
GDIVRT;EL;1961;0.3
GDIVRT;EL;1960;0.3
GDIVRT;ES;2018;2.0
GDIVRT;ES;2017;2.1
GDIVRT;ES;2016;2.1
GDIVRT;ES;2015;2.1
GDIVRT;ES;2014;2.2
GDIVRT;ES;2013;2.0
GDIVRT;ES;2012;2.2
GDIVRT;ES;2011;2.2
GDIVRT;ES;2010;2.2
GDIVRT;ES;2009;2.1
GDIVRT;ES;2008;2.4
GDIVRT;ES;2007;2.8
GDIVRT;ES;2006;2.9
GDIVRT;ES;2005;1.7
GDIVRT;ES;2004;1.2
GDIVRT;ES;2003;1.1
GDIVRT;ES;2002;1.0
GDIVRT;ES;2001;1.0
GDIVRT;ES;2000;0.9
GDIVRT;ES;1999;0.9
GDIVRT;ES;1998;0.9
GDIVRT;ES;1997;0.9
GDIVRT;ES;1996;0.8
GDIVRT;ES;1995;0.8
GDIVRT;ES;1994;0.8
GDIVRT;ES;1993;0.7
GDIVRT;ES;1992;0.7
GDIVRT;ES;1991;0.7
GDIVRT;ES;1990;0.6
GDIVRT;ES;1989;0.6
GDIVRT;ES;1988;0.6
GDIVRT;ES;1987;0.5
GDIVRT;ES;1986;0.5
GDIVRT;ES;1985;0.5
GDIVRT;ES;1984;0.5
GDIVRT;ES;1983;0.5
GDIVRT;ES;1982;0.6
GDIVRT;ES;1981;0.3
GDIVRT;ES;1980;NA
GDIVRT;ES;1979;NA
GDIVRT;ES;1978;NA
GDIVRT;ES;1977;NA
GDIVRT;ES;1976;NA
GDIVRT;ES;1975;NA
GDIVRT;ES;1974;NA
GDIVRT;ES;1973;NA
GDIVRT;ES;1972;NA
GDIVRT;ES;1971;NA
GDIVRT;ES;1970;NA
GDIVRT;ES;1969;NA
GDIVRT;ES;1968;NA
GDIVRT;ES;1967;NA
GDIVRT;ES;1966;NA
GDIVRT;ES;1965;NA
GDIVRT;ES;1964;NA
GDIVRT;ES;1963;NA
GDIVRT;ES;1962;NA
GDIVRT;ES;1961;NA
GDIVRT;ES;1960;NA
GDIVRT;EU27_2007;2018;NA
GDIVRT;EU27_2007;2017;NA
GDIVRT;EU27_2007;2016;1.9
GDIVRT;EU27_2007;2015;1.9
GDIVRT;EU27_2007;2014;1.8
GDIVRT;EU27_2007;2013;1.9
GDIVRT;EU27_2007;2012;1.9
GDIVRT;EU27_2007;2011;2.0
GDIVRT;EU27_2007;2010;2.0
GDIVRT;EU27_2007;2009;1.9
GDIVRT;EU27_2007;2008;2.0
GDIVRT;EU27_2007;2007;2.1
GDIVRT;EU27_2007;2006;2.1
GDIVRT;EU27_2007;2005;2.1
GDIVRT;EU27_2007;2004;2.0
GDIVRT;EU27_2007;2003;2.0
GDIVRT;EU27_2007;2002;1.9
GDIVRT;EU27_2007;2001;1.9
GDIVRT;EU27_2007;2000;1.8
GDIVRT;EU27_2007;1999;1.8
GDIVRT;EU27_2007;1998;1.8
GDIVRT;EU27_2007;1997;1.8
GDIVRT;EU27_2007;1996;1.8
GDIVRT;EU27_2007;1995;1.8
GDIVRT;EU27_2007;1994;1.7
GDIVRT;EU27_2007;1993;1.6
GDIVRT;EU27_2007;1992;1.6
GDIVRT;EU27_2007;1991;1.6
GDIVRT;EU27_2007;1990;1.6
GDIVRT;EU27_2007;1989;1.7
GDIVRT;EU27_2007;1988;1.7
GDIVRT;EU27_2007;1987;1.7
GDIVRT;EU27_2007;1986;1.7
GDIVRT;EU27_2007;1985;1.7
GDIVRT;EU27_2007;1984;1.7
GDIVRT;EU27_2007;1983;1.7
GDIVRT;EU27_2007;1982;1.6
GDIVRT;EU27_2007;1981;1.5
GDIVRT;EU27_2007;1980;1.5
GDIVRT;EU27_2007;1979;1.4
GDIVRT;EU27_2007;1978;1.3
GDIVRT;EU27_2007;1977;1.3
GDIVRT;EU27_2007;1976;1.4
GDIVRT;EU27_2007;1975;1.4
GDIVRT;EU27_2007;1974;1.3
GDIVRT;EU27_2007;1973;1.2
GDIVRT;EU27_2007;1972;1.2
GDIVRT;EU27_2007;1971;1.0
GDIVRT;EU27_2007;1970;0.9
GDIVRT;EU27_2007;1969;0.8
GDIVRT;EU27_2007;1968;0.8
GDIVRT;EU27_2007;1967;NA
GDIVRT;EU27_2007;1966;0.8
GDIVRT;EU27_2007;1965;0.8
GDIVRT;EU27_2007;1964;NA
GDIVRT;EU27_2007;1963;NA
GDIVRT;EU27_2007;1962;NA
GDIVRT;EU27_2007;1961;NA
GDIVRT;EU27_2007;1960;NA
GDIVRT;EU27_2020;2018;NA
GDIVRT;EU27_2020;2017;NA
GDIVRT;EU27_2020;2016;1.9
GDIVRT;EU27_2020;2015;1.9
GDIVRT;EU27_2020;2014;1.8
GDIVRT;EU27_2020;2013;1.8
GDIVRT;EU27_2020;2012;1.9
GDIVRT;EU27_2020;2011;1.9
GDIVRT;EU27_2020;2010;1.9
GDIVRT;EU27_2020;2009;1.9
GDIVRT;EU27_2020;2008;2.0
GDIVRT;EU27_2020;2007;2.0
GDIVRT;EU27_2020;2006;2.1
GDIVRT;EU27_2020;2005;2.0
GDIVRT;EU27_2020;2004;1.9
GDIVRT;EU27_2020;2003;1.8
GDIVRT;EU27_2020;2002;1.8
GDIVRT;EU27_2020;2001;1.7
GDIVRT;EU27_2020;2000;1.7
GDIVRT;EU27_2020;1999;1.7
GDIVRT;EU27_2020;1998;1.7
GDIVRT;EU27_2020;1997;1.7
GDIVRT;EU27_2020;1996;1.6
GDIVRT;EU27_2020;1995;1.6
GDIVRT;EU27_2020;1994;1.6
GDIVRT;EU27_2020;1993;1.5
GDIVRT;EU27_2020;1992;1.4
GDIVRT;EU27_2020;1991;1.5
GDIVRT;EU27_2020;1990;1.5
GDIVRT;EU27_2020;1989;1.6
GDIVRT;EU27_2020;1988;1.6
GDIVRT;EU27_2020;1987;1.6
GDIVRT;EU27_2020;1986;1.6
GDIVRT;EU27_2020;1985;1.6
GDIVRT;EU27_2020;1984;1.6
GDIVRT;EU27_2020;1983;1.5
GDIVRT;EU27_2020;1982;1.5
GDIVRT;EU27_2020;1981;1.4
GDIVRT;EU27_2020;1980;1.3
GDIVRT;EU27_2020;1979;1.2
GDIVRT;EU27_2020;1978;1.1
GDIVRT;EU27_2020;1977;1.2
GDIVRT;EU27_2020;1976;1.3
GDIVRT;EU27_2020;1975;1.2
GDIVRT;EU27_2020;1974;1.2
GDIVRT;EU27_2020;1973;1.1
GDIVRT;EU27_2020;1972;1.1
GDIVRT;EU27_2020;1971;1.0
GDIVRT;EU27_2020;1970;0.9
GDIVRT;EU27_2020;1969;0.8
GDIVRT;EU27_2020;1968;0.8
GDIVRT;EU27_2020;1967;NA
GDIVRT;EU27_2020;1966;0.8
GDIVRT;EU27_2020;1965;0.8
GDIVRT;EU27_2020;1964;0.8
GDIVRT;EU27_2020;1963;NA
GDIVRT;EU27_2020;1962;NA
GDIVRT;EU27_2020;1961;NA
GDIVRT;EU27_2020;1960;NA
GDIVRT;EU28;2018;NA
GDIVRT;EU28;2017;NA
GDIVRT;EU28;2016;1.9
GDIVRT;EU28;2015;1.9
GDIVRT;EU28;2014;1.8
GDIVRT;EU28;2013;1.9
GDIVRT;EU28;2012;1.9
GDIVRT;EU28;2011;2.0
GDIVRT;EU28;2010;2.0
GDIVRT;EU28;2009;1.9
GDIVRT;EU28;2008;2.0
GDIVRT;EU28;2007;2.1
GDIVRT;EU28;2006;2.1
GDIVRT;EU28;2005;2.1
GDIVRT;EU28;2004;2.0
GDIVRT;EU28;2003;2.0
GDIVRT;EU28;2002;1.9
GDIVRT;EU28;2001;1.8
GDIVRT;EU28;2000;1.8
GDIVRT;EU28;1999;1.8
GDIVRT;EU28;1998;1.8
GDIVRT;EU28;1997;1.8
GDIVRT;EU28;1996;1.8
GDIVRT;EU28;1995;1.8
GDIVRT;EU28;1994;1.7
GDIVRT;EU28;1993;1.6
GDIVRT;EU28;1992;1.6
GDIVRT;EU28;1991;1.6
GDIVRT;EU28;1990;1.6
GDIVRT;EU28;1989;1.7
GDIVRT;EU28;1988;1.7
GDIVRT;EU28;1987;1.7
GDIVRT;EU28;1986;1.7
GDIVRT;EU28;1985;1.7
GDIVRT;EU28;1984;1.7
GDIVRT;EU28;1983;1.7
GDIVRT;EU28;1982;1.6
GDIVRT;EU28;1981;1.5
GDIVRT;EU28;1980;1.5
GDIVRT;EU28;1979;1.4
GDIVRT;EU28;1978;1.3
GDIVRT;EU28;1977;1.3
GDIVRT;EU28;1976;1.4
GDIVRT;EU28;1975;1.4
GDIVRT;EU28;1974;1.3
GDIVRT;EU28;1973;1.2
GDIVRT;EU28;1972;1.2
GDIVRT;EU28;1971;1.0
GDIVRT;EU28;1970;0.9
GDIVRT;EU28;1969;0.8
GDIVRT;EU28;1968;0.8
GDIVRT;EU28;1967;NA
GDIVRT;EU28;1966;0.8
GDIVRT;EU28;1965;0.8
GDIVRT;EU28;1964;NA
GDIVRT;EU28;1963;NA
GDIVRT;EU28;1962;NA
GDIVRT;EU28;1961;NA
GDIVRT;EU28;1960;NA
GDIVRT;FI;2018;2.4
GDIVRT;FI;2017;2.4
GDIVRT;FI;2016;2.5
GDIVRT;FI;2015;2.5
GDIVRT;FI;2014;2.5
GDIVRT;FI;2013;2.5
GDIVRT;FI;2012;2.4
GDIVRT;FI;2011;2.5
GDIVRT;FI;2010;2.5
GDIVRT;FI;2009;2.5
GDIVRT;FI;2008;2.5
GDIVRT;FI;2007;2.5
GDIVRT;FI;2006;2.5
GDIVRT;FI;2005;2.6
GDIVRT;FI;2004;2.5
GDIVRT;FI;2003;2.6
GDIVRT;FI;2002;2.6
GDIVRT;FI;2001;2.6
GDIVRT;FI;2000;2.7
GDIVRT;FI;1999;2.7
GDIVRT;FI;1998;2.7
GDIVRT;FI;1997;2.6
GDIVRT;FI;1996;2.7
GDIVRT;FI;1995;2.7
GDIVRT;FI;1994;2.7
GDIVRT;FI;1993;2.5
GDIVRT;FI;1992;2.6
GDIVRT;FI;1991;2.6
GDIVRT;FI;1990;2.6
GDIVRT;FI;1989;2.9
GDIVRT;FI;1988;2.5
GDIVRT;FI;1987;2.0
GDIVRT;FI;1986;2.0
GDIVRT;FI;1985;1.8
GDIVRT;FI;1984;2.0
GDIVRT;FI;1983;2.0
GDIVRT;FI;1982;2.0
GDIVRT;FI;1981;2.0
GDIVRT;FI;1980;2.0
GDIVRT;FI;1979;2.1
GDIVRT;FI;1978;2.2
GDIVRT;FI;1977;2.1
GDIVRT;FI;1976;2.1
GDIVRT;FI;1975;2.0
GDIVRT;FI;1974;2.1
GDIVRT;FI;1973;1.9
GDIVRT;FI;1972;1.8
GDIVRT;FI;1971;1.6
GDIVRT;FI;1970;1.3
GDIVRT;FI;1969;1.3
GDIVRT;FI;1968;1.2
GDIVRT;FI;1967;1.1
GDIVRT;FI;1966;1.1
GDIVRT;FI;1965;1.0
GDIVRT;FI;1964;1.0
GDIVRT;FI;1963;0.9
GDIVRT;FI;1962;0.9
GDIVRT;FI;1961;0.9
GDIVRT;FI;1960;0.8
GDIVRT;FR;2018;NA
GDIVRT;FR;2017;NA
GDIVRT;FR;2016;1.9
GDIVRT;FR;2015;1.9
GDIVRT;FR;2014;1.9
GDIVRT;FR;2013;1.9
GDIVRT;FR;2012;2.0
GDIVRT;FR;2011;2.0
GDIVRT;FR;2010;2.1
GDIVRT;FR;2009;2.0
GDIVRT;FR;2008;2.1
