item;geo;year;value
TOTFERRT;EL;2008;1.50
TOTFERRT;EL;2007;1.41
TOTFERRT;EL;2006;1.40
TOTFERRT;EL;2005;1.34
TOTFERRT;EL;2004;1.31
TOTFERRT;EL;2003;1.29
TOTFERRT;EL;2002;1.28
TOTFERRT;EL;2001;1.25
TOTFERRT;EL;2000;1.25
TOTFERRT;EL;1999;1.23
TOTFERRT;EL;1998;1.24
TOTFERRT;EL;1997;1.27
TOTFERRT;EL;1996;1.26
TOTFERRT;EL;1995;1.28
TOTFERRT;EL;1994;1.33
TOTFERRT;EL;1993;1.32
TOTFERRT;EL;1992;1.36
TOTFERRT;EL;1991;1.37
TOTFERRT;EL;1990;1.39
TOTFERRT;EL;1989;1.40
TOTFERRT;EL;1988;1.50
TOTFERRT;EL;1987;1.50
TOTFERRT;EL;1986;1.60
TOTFERRT;EL;1985;1.67
TOTFERRT;EL;1984;1.83
TOTFERRT;EL;1983;1.94
TOTFERRT;EL;1982;2.03
TOTFERRT;EL;1981;2.09
TOTFERRT;EL;1980;2.23
TOTFERRT;EL;1979;2.26
TOTFERRT;EL;1978;2.28
TOTFERRT;EL;1977;2.27
TOTFERRT;EL;1976;2.35
TOTFERRT;EL;1975;2.33
TOTFERRT;EL;1974;2.38
TOTFERRT;EL;1973;2.27
TOTFERRT;EL;1972;2.32
TOTFERRT;EL;1971;2.32
TOTFERRT;EL;1970;2.40
TOTFERRT;EL;1969;2.36
TOTFERRT;EL;1968;2.42
TOTFERRT;EL;1967;2.45
TOTFERRT;EL;1966;2.32
TOTFERRT;EL;1965;2.25
TOTFERRT;EL;1964;2.24
TOTFERRT;EL;1963;2.14
TOTFERRT;EL;1962;2.16
TOTFERRT;EL;1961;2.13
TOTFERRT;EL;1960;2.23
TOTFERRT;ES;2018;1.26
TOTFERRT;ES;2017;1.31
TOTFERRT;ES;2016;1.34
TOTFERRT;ES;2015;1.33
TOTFERRT;ES;2014;1.32
TOTFERRT;ES;2013;1.27
TOTFERRT;ES;2012;1.32
TOTFERRT;ES;2011;1.34
TOTFERRT;ES;2010;1.37
TOTFERRT;ES;2009;1.38
TOTFERRT;ES;2008;1.45
TOTFERRT;ES;2007;1.38
TOTFERRT;ES;2006;1.36
TOTFERRT;ES;2005;1.33
TOTFERRT;ES;2004;1.31
TOTFERRT;ES;2003;1.30
TOTFERRT;ES;2002;1.25
TOTFERRT;ES;2001;1.23
TOTFERRT;ES;2000;1.22
TOTFERRT;ES;1999;1.17
TOTFERRT;ES;1998;1.13
TOTFERRT;ES;1997;1.15
TOTFERRT;ES;1996;1.14
TOTFERRT;ES;1995;1.16
TOTFERRT;ES;1994;1.19
TOTFERRT;ES;1993;1.26
TOTFERRT;ES;1992;1.31
TOTFERRT;ES;1991;1.33
TOTFERRT;ES;1990;1.36
TOTFERRT;ES;1989;1.40
TOTFERRT;ES;1988;1.45
TOTFERRT;ES;1987;1.49
TOTFERRT;ES;1986;1.56
TOTFERRT;ES;1985;1.64
TOTFERRT;ES;1984;1.73
TOTFERRT;ES;1983;1.80
TOTFERRT;ES;1982;1.94
TOTFERRT;ES;1981;2.04
TOTFERRT;ES;1980;2.22
TOTFERRT;ES;1979;2.37
TOTFERRT;ES;1978;2.54
TOTFERRT;ES;1977;2.65
TOTFERRT;ES;1976;2.77
TOTFERRT;ES;1975;2.77
TOTFERRT;ES;1974;2.88
TOTFERRT;ES;1973;2.84
TOTFERRT;ES;1972;2.87
TOTFERRT;ES;1971;2.90
TOTFERRT;ES;1970;NA
TOTFERRT;ES;1969;NA
TOTFERRT;ES;1968;NA
TOTFERRT;ES;1967;NA
TOTFERRT;ES;1966;NA
TOTFERRT;ES;1965;NA
TOTFERRT;ES;1964;NA
TOTFERRT;ES;1963;NA
TOTFERRT;ES;1962;NA
TOTFERRT;ES;1961;NA
TOTFERRT;ES;1960;NA
TOTFERRT;EU27_2007;2018;1.56
TOTFERRT;EU27_2007;2017;1.59
TOTFERRT;EU27_2007;2016;1.60
TOTFERRT;EU27_2007;2015;1.58
TOTFERRT;EU27_2007;2014;1.58
TOTFERRT;EU27_2007;2013;1.55
TOTFERRT;EU27_2007;2012;1.59
TOTFERRT;EU27_2007;2011;1.59
TOTFERRT;EU27_2007;2010;1.62
TOTFERRT;EU27_2007;2009;1.61
TOTFERRT;EU27_2007;2008;1.61
TOTFERRT;EU27_2007;2007;1.56
TOTFERRT;EU27_2007;2006;1.54
TOTFERRT;EU27_2007;2005;1.51
TOTFERRT;EU27_2007;2004;1.50
TOTFERRT;EU27_2007;2003;1.47
TOTFERRT;EU27_2007;2002;1.46
TOTFERRT;EU27_2007;2001;1.46
TOTFERRT;EU27_2007;2000;1.47
TOTFERRT;EU27_2007;1999;NA
TOTFERRT;EU27_2007;1998;NA
TOTFERRT;EU27_2007;1997;NA
TOTFERRT;EU27_2007;1996;NA
TOTFERRT;EU27_2007;1995;NA
TOTFERRT;EU27_2007;1994;NA
TOTFERRT;EU27_2007;1993;NA
TOTFERRT;EU27_2007;1992;NA
TOTFERRT;EU27_2007;1991;NA
TOTFERRT;EU27_2007;1990;NA
TOTFERRT;EU27_2007;1989;NA
TOTFERRT;EU27_2007;1988;NA
TOTFERRT;EU27_2007;1987;NA
TOTFERRT;EU27_2007;1986;NA
TOTFERRT;EU27_2007;1985;NA
TOTFERRT;EU27_2007;1984;NA
TOTFERRT;EU27_2007;1983;NA
TOTFERRT;EU27_2007;1982;NA
TOTFERRT;EU27_2007;1981;NA
TOTFERRT;EU27_2007;1980;NA
TOTFERRT;EU27_2007;1979;NA
TOTFERRT;EU27_2007;1978;NA
TOTFERRT;EU27_2007;1977;NA
TOTFERRT;EU27_2007;1976;NA
TOTFERRT;EU27_2007;1975;NA
TOTFERRT;EU27_2007;1974;NA
TOTFERRT;EU27_2007;1973;NA
TOTFERRT;EU27_2007;1972;NA
TOTFERRT;EU27_2007;1971;NA
TOTFERRT;EU27_2007;1970;NA
TOTFERRT;EU27_2007;1969;NA
TOTFERRT;EU27_2007;1968;NA
TOTFERRT;EU27_2007;1967;NA
TOTFERRT;EU27_2007;1966;NA
TOTFERRT;EU27_2007;1965;NA
TOTFERRT;EU27_2007;1964;NA
TOTFERRT;EU27_2007;1963;NA
TOTFERRT;EU27_2007;1962;NA
TOTFERRT;EU27_2007;1961;NA
TOTFERRT;EU27_2007;1960;NA
TOTFERRT;EU27_2020;2018;1.55
TOTFERRT;EU27_2020;2017;1.56
TOTFERRT;EU27_2020;2016;1.57
TOTFERRT;EU27_2020;2015;1.54
TOTFERRT;EU27_2020;2014;1.54
TOTFERRT;EU27_2020;2013;1.51
TOTFERRT;EU27_2020;2012;1.54
TOTFERRT;EU27_2020;2011;1.54
TOTFERRT;EU27_2020;2010;1.57
TOTFERRT;EU27_2020;2009;1.56
TOTFERRT;EU27_2020;2008;1.57
TOTFERRT;EU27_2020;2007;1.52
TOTFERRT;EU27_2020;2006;1.50
TOTFERRT;EU27_2020;2005;1.47
TOTFERRT;EU27_2020;2004;1.46
TOTFERRT;EU27_2020;2003;1.44
TOTFERRT;EU27_2020;2002;1.43
TOTFERRT;EU27_2020;2001;1.43
TOTFERRT;EU27_2020;2000;NA
TOTFERRT;EU27_2020;1999;NA
TOTFERRT;EU27_2020;1998;NA
TOTFERRT;EU27_2020;1997;NA
TOTFERRT;EU27_2020;1996;NA
TOTFERRT;EU27_2020;1995;NA
TOTFERRT;EU27_2020;1994;NA
TOTFERRT;EU27_2020;1993;NA
TOTFERRT;EU27_2020;1992;NA
TOTFERRT;EU27_2020;1991;NA
TOTFERRT;EU27_2020;1990;NA
TOTFERRT;EU27_2020;1989;NA
TOTFERRT;EU27_2020;1988;NA
TOTFERRT;EU27_2020;1987;NA
TOTFERRT;EU27_2020;1986;NA
TOTFERRT;EU27_2020;1985;NA
TOTFERRT;EU27_2020;1984;NA
TOTFERRT;EU27_2020;1983;NA
TOTFERRT;EU27_2020;1982;NA
TOTFERRT;EU27_2020;1981;NA
TOTFERRT;EU27_2020;1980;NA
TOTFERRT;EU27_2020;1979;NA
TOTFERRT;EU27_2020;1978;NA
TOTFERRT;EU27_2020;1977;NA
TOTFERRT;EU27_2020;1976;NA
TOTFERRT;EU27_2020;1975;NA
TOTFERRT;EU27_2020;1974;NA
TOTFERRT;EU27_2020;1973;NA
TOTFERRT;EU27_2020;1972;NA
TOTFERRT;EU27_2020;1971;NA
TOTFERRT;EU27_2020;1970;NA
TOTFERRT;EU27_2020;1969;NA
TOTFERRT;EU27_2020;1968;NA
TOTFERRT;EU27_2020;1967;NA
TOTFERRT;EU27_2020;1966;NA
TOTFERRT;EU27_2020;1965;NA
TOTFERRT;EU27_2020;1964;NA
TOTFERRT;EU27_2020;1963;NA
TOTFERRT;EU27_2020;1962;NA
TOTFERRT;EU27_2020;1961;NA
TOTFERRT;EU27_2020;1960;NA
TOTFERRT;EU28;2018;1.56
TOTFERRT;EU28;2017;1.59
TOTFERRT;EU28;2016;1.60
TOTFERRT;EU28;2015;1.58
TOTFERRT;EU28;2014;1.58
TOTFERRT;EU28;2013;1.55
TOTFERRT;EU28;2012;1.59
TOTFERRT;EU28;2011;1.59
TOTFERRT;EU28;2010;1.62
TOTFERRT;EU28;2009;1.61
TOTFERRT;EU28;2008;1.61
TOTFERRT;EU28;2007;1.56
TOTFERRT;EU28;2006;1.54
TOTFERRT;EU28;2005;1.51
TOTFERRT;EU28;2004;1.50
TOTFERRT;EU28;2003;1.47
TOTFERRT;EU28;2002;1.46
TOTFERRT;EU28;2001;1.46
TOTFERRT;EU28;2000;NA
TOTFERRT;EU28;1999;NA
TOTFERRT;EU28;1998;NA
TOTFERRT;EU28;1997;NA
TOTFERRT;EU28;1996;NA
TOTFERRT;EU28;1995;NA
TOTFERRT;EU28;1994;NA
TOTFERRT;EU28;1993;NA
TOTFERRT;EU28;1992;NA
TOTFERRT;EU28;1991;NA
TOTFERRT;EU28;1990;NA
TOTFERRT;EU28;1989;NA
TOTFERRT;EU28;1988;NA
TOTFERRT;EU28;1987;NA
TOTFERRT;EU28;1986;NA
TOTFERRT;EU28;1985;NA
TOTFERRT;EU28;1984;NA
TOTFERRT;EU28;1983;NA
TOTFERRT;EU28;1982;NA
TOTFERRT;EU28;1981;NA
TOTFERRT;EU28;1980;NA
TOTFERRT;EU28;1979;NA
TOTFERRT;EU28;1978;NA
TOTFERRT;EU28;1977;NA
TOTFERRT;EU28;1976;NA
TOTFERRT;EU28;1975;NA
TOTFERRT;EU28;1974;NA
TOTFERRT;EU28;1973;NA
TOTFERRT;EU28;1972;NA
TOTFERRT;EU28;1971;NA
TOTFERRT;EU28;1970;NA
TOTFERRT;EU28;1969;NA
TOTFERRT;EU28;1968;NA
TOTFERRT;EU28;1967;NA
TOTFERRT;EU28;1966;NA
TOTFERRT;EU28;1965;NA
TOTFERRT;EU28;1964;NA
TOTFERRT;EU28;1963;NA
TOTFERRT;EU28;1962;NA
TOTFERRT;EU28;1961;NA
TOTFERRT;EU28;1960;NA
TOTFERRT;FI;2018;1.41
TOTFERRT;FI;2017;1.49
TOTFERRT;FI;2016;1.57
TOTFERRT;FI;2015;1.65
TOTFERRT;FI;2014;1.71
TOTFERRT;FI;2013;1.75
TOTFERRT;FI;2012;1.80
TOTFERRT;FI;2011;1.83
TOTFERRT;FI;2010;1.87
TOTFERRT;FI;2009;1.86
TOTFERRT;FI;2008;1.85
TOTFERRT;FI;2007;1.83
TOTFERRT;FI;2006;1.84
TOTFERRT;FI;2005;1.80
TOTFERRT;FI;2004;1.80
TOTFERRT;FI;2003;1.76
TOTFERRT;FI;2002;1.72
TOTFERRT;FI;2001;1.73
TOTFERRT;FI;2000;1.73
TOTFERRT;FI;1999;1.73
TOTFERRT;FI;1998;1.70
TOTFERRT;FI;1997;1.75
TOTFERRT;FI;1996;1.78
TOTFERRT;FI;1995;1.81
TOTFERRT;FI;1994;1.85
TOTFERRT;FI;1993;1.81
TOTFERRT;FI;1992;1.85
TOTFERRT;FI;1991;1.79
TOTFERRT;FI;1990;1.78
TOTFERRT;FI;1989;1.71
TOTFERRT;FI;1988;1.69
TOTFERRT;FI;1987;1.59
TOTFERRT;FI;1986;1.60
TOTFERRT;FI;1985;1.64
TOTFERRT;FI;1984;1.69
TOTFERRT;FI;1983;1.74
TOTFERRT;FI;1982;1.71
TOTFERRT;FI;1981;1.64
TOTFERRT;FI;1980;1.63
TOTFERRT;FI;1979;1.64
TOTFERRT;FI;1978;1.64
TOTFERRT;FI;1977;1.68
TOTFERRT;FI;1976;1.70
TOTFERRT;FI;1975;1.68
TOTFERRT;FI;1974;1.61
TOTFERRT;FI;1973;1.49
TOTFERRT;FI;1972;1.58
TOTFERRT;FI;1971;1.68
TOTFERRT;FI;1970;1.83
TOTFERRT;FI;1969;1.93
TOTFERRT;FI;1968;2.14
TOTFERRT;FI;1967;2.32
TOTFERRT;FI;1966;2.41
TOTFERRT;FI;1965;2.48
TOTFERRT;FI;1964;2.59
TOTFERRT;FI;1963;2.68
TOTFERRT;FI;1962;2.68
TOTFERRT;FI;1961;2.72
TOTFERRT;FI;1960;2.72
TOTFERRT;FR;2018;1.88
TOTFERRT;FR;2017;1.90
TOTFERRT;FR;2016;1.92
TOTFERRT;FR;2015;1.96
TOTFERRT;FR;2014;2.00
TOTFERRT;FR;2013;1.99
TOTFERRT;FR;2012;2.01
TOTFERRT;FR;2011;2.01
TOTFERRT;FR;2010;2.03
TOTFERRT;FR;2009;2.00
TOTFERRT;FR;2008;2.01
TOTFERRT;FR;2007;1.98
TOTFERRT;FR;2006;2.00
TOTFERRT;FR;2005;1.94
TOTFERRT;FR;2004;1.92
TOTFERRT;FR;2003;1.89
TOTFERRT;FR;2002;1.88
TOTFERRT;FR;2001;1.90
TOTFERRT;FR;2000;1.89
TOTFERRT;FR;1999;1.81
TOTFERRT;FR;1998;1.78
TOTFERRT;FR;1997;NA
TOTFERRT;FR;1996;NA
TOTFERRT;FR;1995;NA
TOTFERRT;FR;1994;NA
TOTFERRT;FR;1993;NA
TOTFERRT;FR;1992;NA
TOTFERRT;FR;1991;NA
TOTFERRT;FR;1990;NA
TOTFERRT;FR;1989;NA
TOTFERRT;FR;1988;NA
TOTFERRT;FR;1987;NA
TOTFERRT;FR;1986;NA
TOTFERRT;FR;1985;NA
TOTFERRT;FR;1984;NA
TOTFERRT;FR;1983;NA
TOTFERRT;FR;1982;NA
TOTFERRT;FR;1981;NA
TOTFERRT;FR;1980;NA
TOTFERRT;FR;1979;NA
TOTFERRT;FR;1978;NA
TOTFERRT;FR;1977;NA
TOTFERRT;FR;1976;NA
TOTFERRT;FR;1975;NA
TOTFERRT;FR;1974;NA
TOTFERRT;FR;1973;NA
TOTFERRT;FR;1972;NA
TOTFERRT;FR;1971;NA
TOTFERRT;FR;1970;NA
TOTFERRT;FR;1969;NA
TOTFERRT;FR;1968;NA
TOTFERRT;FR;1967;NA
TOTFERRT;FR;1966;NA
TOTFERRT;FR;1965;NA
TOTFERRT;FR;1964;NA
TOTFERRT;FR;1963;NA
TOTFERRT;FR;1962;NA
TOTFERRT;FR;1961;NA
TOTFERRT;FR;1960;NA
TOTFERRT;FX;2018;NA
TOTFERRT;FX;2017;NA
TOTFERRT;FX;2016;NA
TOTFERRT;FX;2015;NA
TOTFERRT;FX;2014;NA
TOTFERRT;FX;2013;NA
TOTFERRT;FX;2012;1.99
TOTFERRT;FX;2011;2.00
TOTFERRT;FX;2010;2.02
TOTFERRT;FX;2009;1.99
TOTFERRT;FX;2008;1.99
TOTFERRT;FX;2007;1.96
TOTFERRT;FX;2006;1.98
TOTFERRT;FX;2005;1.92
TOTFERRT;FX;2004;1.90
TOTFERRT;FX;2003;1.87
TOTFERRT;FX;2002;1.86
TOTFERRT;FX;2001;1.88
TOTFERRT;FX;2000;1.87
TOTFERRT;FX;1999;1.79
TOTFERRT;FX;1998;1.76
TOTFERRT;FX;1997;1.73
TOTFERRT;FX;1996;1.73
TOTFERRT;FX;1995;1.71
TOTFERRT;FX;1994;1.66
TOTFERRT;FX;1993;1.66
TOTFERRT;FX;1992;1.73
TOTFERRT;FX;1991;1.77
TOTFERRT;FX;1990;1.78
TOTFERRT;FX;1989;1.79
TOTFERRT;FX;1988;1.81
TOTFERRT;FX;1987;1.80
TOTFERRT;FX;1986;1.83
TOTFERRT;FX;1985;1.81
TOTFERRT;FX;1984;1.80
TOTFERRT;FX;1983;1.78
TOTFERRT;FX;1982;1.91
TOTFERRT;FX;1981;1.95
TOTFERRT;FX;1980;1.95
TOTFERRT;FX;1979;1.86
TOTFERRT;FX;1978;1.82
TOTFERRT;FX;1977;1.86
TOTFERRT;FX;1976;1.83
TOTFERRT;FX;1975;1.93
TOTFERRT;FX;1974;2.11
TOTFERRT;FX;1973;2.30
TOTFERRT;FX;1972;2.41
TOTFERRT;FX;1971;2.49
TOTFERRT;FX;1970;2.47
TOTFERRT;FX;1969;2.53
TOTFERRT;FX;1968;2.58
TOTFERRT;FX;1967;2.66
TOTFERRT;FX;1966;2.79
TOTFERRT;FX;1965;2.84
TOTFERRT;FX;1964;2.90
TOTFERRT;FX;1963;2.88
TOTFERRT;FX;1962;2.78
TOTFERRT;FX;1961;2.81
TOTFERRT;FX;1960;2.73
TOTFERRT;GE;2018;2.09
TOTFERRT;GE;2017;2.14
TOTFERRT;GE;2016;2.23
TOTFERRT;GE;2015;2.21
TOTFERRT;GE;2014;1.97
TOTFERRT;GE;2013;NA
TOTFERRT;GE;2012;NA
TOTFERRT;GE;2011;NA
TOTFERRT;GE;2010;1.81
TOTFERRT;GE;2009;1.85
TOTFERRT;GE;2008;1.66
TOTFERRT;GE;2007;1.45
TOTFERRT;GE;2006;1.41
TOTFERRT;GE;2005;NA
TOTFERRT;GE;2004;NA
TOTFERRT;GE;2003;NA
TOTFERRT;GE;2002;NA
TOTFERRT;GE;2001;NA
TOTFERRT;GE;2000;NA
TOTFERRT;GE;1999;NA
TOTFERRT;GE;1998;NA
TOTFERRT;GE;1997;NA
TOTFERRT;GE;1996;NA
TOTFERRT;GE;1995;NA
TOTFERRT;GE;1994;NA
TOTFERRT;GE;1993;NA
TOTFERRT;GE;1992;NA
TOTFERRT;GE;1991;NA
TOTFERRT;GE;1990;NA
TOTFERRT;GE;1989;NA
TOTFERRT;GE;1988;NA
TOTFERRT;GE;1987;NA
TOTFERRT;GE;1986;NA
TOTFERRT;GE;1985;NA
TOTFERRT;GE;1984;NA
TOTFERRT;GE;1983;NA
TOTFERRT;GE;1982;NA
TOTFERRT;GE;1981;NA
TOTFERRT;GE;1980;NA
TOTFERRT;GE;1979;NA
TOTFERRT;GE;1978;NA
TOTFERRT;GE;1977;NA
TOTFERRT;GE;1976;NA
TOTFERRT;GE;1975;NA
TOTFERRT;GE;1974;NA
TOTFERRT;GE;1973;NA
TOTFERRT;GE;1972;NA
TOTFERRT;GE;1971;NA
TOTFERRT;GE;1970;NA
TOTFERRT;GE;1969;NA
TOTFERRT;GE;1968;NA
TOTFERRT;GE;1967;NA
TOTFERRT;GE;1966;NA
TOTFERRT;GE;1965;NA
TOTFERRT;GE;1964;NA
TOTFERRT;GE;1963;NA
TOTFERRT;GE;1962;NA
TOTFERRT;GE;1961;NA
TOTFERRT;GE;1960;NA
TOTFERRT;HR;2018;1.47
TOTFERRT;HR;2017;1.42
TOTFERRT;HR;2016;1.42
TOTFERRT;HR;2015;1.40
TOTFERRT;HR;2014;1.46
TOTFERRT;HR;2013;1.46
TOTFERRT;HR;2012;1.51
TOTFERRT;HR;2011;1.48
TOTFERRT;HR;2010;1.55
TOTFERRT;HR;2009;1.58
TOTFERRT;HR;2008;1.55
TOTFERRT;HR;2007;1.48
TOTFERRT;HR;2006;1.47
TOTFERRT;HR;2005;1.50
TOTFERRT;HR;2004;1.43
TOTFERRT;HR;2003;1.41
TOTFERRT;HR;2002;1.42
TOTFERRT;HR;2001;1.46
TOTFERRT;HR;2000;NA
TOTFERRT;HR;1999;NA
TOTFERRT;HR;1998;NA
TOTFERRT;HR;1997;NA
TOTFERRT;HR;1996;NA
TOTFERRT;HR;1995;NA
TOTFERRT;HR;1994;NA
TOTFERRT;HR;1993;NA
TOTFERRT;HR;1992;NA
TOTFERRT;HR;1991;NA
TOTFERRT;HR;1990;NA
TOTFERRT;HR;1989;NA
TOTFERRT;HR;1988;NA
TOTFERRT;HR;1987;NA
TOTFERRT;HR;1986;NA
TOTFERRT;HR;1985;NA
TOTFERRT;HR;1984;NA
TOTFERRT;HR;1983;NA
TOTFERRT;HR;1982;NA
TOTFERRT;HR;1981;NA
TOTFERRT;HR;1980;NA
TOTFERRT;HR;1979;NA
TOTFERRT;HR;1978;NA
TOTFERRT;HR;1977;NA
TOTFERRT;HR;1976;NA
TOTFERRT;HR;1975;NA
TOTFERRT;HR;1974;NA
TOTFERRT;HR;1973;NA
TOTFERRT;HR;1972;NA
TOTFERRT;HR;1971;NA
TOTFERRT;HR;1970;NA
TOTFERRT;HR;1969;NA
TOTFERRT;HR;1968;NA
TOTFERRT;HR;1967;NA
TOTFERRT;HR;1966;NA
TOTFERRT;HR;1965;NA
TOTFERRT;HR;1964;NA
TOTFERRT;HR;1963;NA
TOTFERRT;HR;1962;NA
TOTFERRT;HR;1961;NA
TOTFERRT;HR;1960;NA
TOTFERRT;HU;2018;1.55
TOTFERRT;HU;2017;1.54
TOTFERRT;HU;2016;1.53
TOTFERRT;HU;2015;1.45
TOTFERRT;HU;2014;1.44
TOTFERRT;HU;2013;1.35
TOTFERRT;HU;2012;1.34
TOTFERRT;HU;2011;1.23
TOTFERRT;HU;2010;1.25
TOTFERRT;HU;2009;1.32
TOTFERRT;HU;2008;1.35
TOTFERRT;HU;2007;1.32
TOTFERRT;HU;2006;1.34
TOTFERRT;HU;2005;1.31
TOTFERRT;HU;2004;1.28
TOTFERRT;HU;2003;1.27
TOTFERRT;HU;2002;1.30
TOTFERRT;HU;2001;1.31
TOTFERRT;HU;2000;1.32
TOTFERRT;HU;1999;1.28
TOTFERRT;HU;1998;1.32
TOTFERRT;HU;1997;1.37
TOTFERRT;HU;1996;1.46
TOTFERRT;HU;1995;1.57
TOTFERRT;HU;1994;1.64
TOTFERRT;HU;1993;1.68
TOTFERRT;HU;1992;1.77
TOTFERRT;HU;1991;1.87
TOTFERRT;HU;1990;1.87
TOTFERRT;HU;1989;1.82
TOTFERRT;HU;1988;1.81
TOTFERRT;HU;1987;1.82
TOTFERRT;HU;1986;1.84
TOTFERRT;HU;1985;1.85
TOTFERRT;HU;1984;1.75
TOTFERRT;HU;1983;1.75
TOTFERRT;HU;1982;1.80
TOTFERRT;HU;1981;1.88
TOTFERRT;HU;1980;1.91
TOTFERRT;HU;1979;2.01
TOTFERRT;HU;1978;2.06
TOTFERRT;HU;1977;2.15
TOTFERRT;HU;1976;2.23
TOTFERRT;HU;1975;2.35
TOTFERRT;HU;1974;2.27
TOTFERRT;HU;1973;1.93
TOTFERRT;HU;1972;1.93
TOTFERRT;HU;1971;1.93
TOTFERRT;HU;1970;1.98
TOTFERRT;HU;1969;2.04
TOTFERRT;HU;1968;2.06
TOTFERRT;HU;1967;2.01
TOTFERRT;HU;1966;1.89
TOTFERRT;HU;1965;1.82
TOTFERRT;HU;1964;1.82
TOTFERRT;HU;1963;1.82
TOTFERRT;HU;1962;1.79
TOTFERRT;HU;1961;1.94
TOTFERRT;HU;1960;2.02
TOTFERRT;IE;2018;1.75
TOTFERRT;IE;2017;1.77
TOTFERRT;IE;2016;1.81
TOTFERRT;IE;2015;1.85
TOTFERRT;IE;2014;1.89
TOTFERRT;IE;2013;1.93
TOTFERRT;IE;2012;1.98
TOTFERRT;IE;2011;2.03
TOTFERRT;IE;2010;2.05
TOTFERRT;IE;2009;2.06
TOTFERRT;IE;2008;2.06
TOTFERRT;IE;2007;2.01
TOTFERRT;IE;2006;1.91
TOTFERRT;IE;2005;1.86
TOTFERRT;IE;2004;1.93
TOTFERRT;IE;2003;1.96
TOTFERRT;IE;2002;1.97
TOTFERRT;IE;2001;1.94
TOTFERRT;IE;2000;1.89
TOTFERRT;IE;1999;1.90
TOTFERRT;IE;1998;1.94
TOTFERRT;IE;1997;1.93
TOTFERRT;IE;1996;1.88
TOTFERRT;IE;1995;1.84
TOTFERRT;IE;1994;1.85
TOTFERRT;IE;1993;1.90
TOTFERRT;IE;1992;1.99
TOTFERRT;IE;1991;2.08
TOTFERRT;IE;1990;2.11
TOTFERRT;IE;1989;2.08
TOTFERRT;IE;1988;2.17
TOTFERRT;IE;1987;2.32
TOTFERRT;IE;1986;2.44
TOTFERRT;IE;1985;2.48
TOTFERRT;IE;1984;2.58
TOTFERRT;IE;1983;2.74
TOTFERRT;IE;1982;2.94
TOTFERRT;IE;1981;3.05
TOTFERRT;IE;1980;3.21
TOTFERRT;IE;1979;3.21
TOTFERRT;IE;1978;3.21
TOTFERRT;IE;1977;3.24
TOTFERRT;IE;1976;3.29
TOTFERRT;IE;1975;3.37
TOTFERRT;IE;1974;3.59
TOTFERRT;IE;1973;3.71
TOTFERRT;IE;1972;3.84
TOTFERRT;IE;1971;3.93
TOTFERRT;IE;1970;3.85
TOTFERRT;IE;1969;3.83
TOTFERRT;IE;1968;3.77
TOTFERRT;IE;1967;3.84
TOTFERRT;IE;1966;3.94
TOTFERRT;IE;1965;4.04
TOTFERRT;IE;1964;4.07
TOTFERRT;IE;1963;4.01
TOTFERRT;IE;1962;3.92
TOTFERRT;IE;1961;3.78
TOTFERRT;IE;1960;3.78
TOTFERRT;IS;2018;1.71
TOTFERRT;IS;2017;1.71
TOTFERRT;IS;2016;1.74
TOTFERRT;IS;2015;1.80
TOTFERRT;IS;2014;1.93
TOTFERRT;IS;2013;1.93
TOTFERRT;IS;2012;2.04
TOTFERRT;IS;2011;2.02
TOTFERRT;IS;2010;2.20
TOTFERRT;IS;2009;2.23
TOTFERRT;IS;2008;2.15
TOTFERRT;IS;2007;2.09
TOTFERRT;IS;2006;2.08
TOTFERRT;IS;2005;2.05
TOTFERRT;IS;2004;2.04
TOTFERRT;IS;2003;1.99
TOTFERRT;IS;2002;1.93
TOTFERRT;IS;2001;1.95
TOTFERRT;IS;2000;2.08
TOTFERRT;IS;1999;1.99
TOTFERRT;IS;1998;2.05
TOTFERRT;IS;1997;2.04
TOTFERRT;IS;1996;2.12
TOTFERRT;IS;1995;2.08
TOTFERRT;IS;1994;2.14
TOTFERRT;IS;1993;2.22
TOTFERRT;IS;1992;2.21
TOTFERRT;IS;1991;2.18
TOTFERRT;IS;1990;2.30
TOTFERRT;IS;1989;2.19
TOTFERRT;IS;1988;2.26
TOTFERRT;IS;1987;2.06
TOTFERRT;IS;1986;1.92
TOTFERRT;IS;1985;1.93
TOTFERRT;IS;1984;2.08
TOTFERRT;IS;1983;2.24
TOTFERRT;IS;1982;2.27
TOTFERRT;IS;1981;2.33
TOTFERRT;IS;1980;2.48
TOTFERRT;IS;1979;2.49
TOTFERRT;IS;1978;2.35
TOTFERRT;IS;1977;2.31
TOTFERRT;IS;1976;2.52
TOTFERRT;IS;1975;2.65
TOTFERRT;IS;1974;2.66
TOTFERRT;IS;1973;2.94
TOTFERRT;IS;1972;3.09
TOTFERRT;IS;1971;2.92
TOTFERRT;IS;1970;2.81
TOTFERRT;IS;1969;2.99
TOTFERRT;IS;1968;3.06
TOTFERRT;IS;1967;3.28
TOTFERRT;IS;1966;3.59
TOTFERRT;IS;1965;3.73
TOTFERRT;IS;1964;3.88
TOTFERRT;IS;1963;3.99
TOTFERRT;IS;1962;NA
TOTFERRT;IS;1961;NA
TOTFERRT;IS;1960;NA
TOTFERRT;IT;2018;1.29
TOTFERRT;IT;2017;1.32
TOTFERRT;IT;2016;1.34
TOTFERRT;IT;2015;1.35
TOTFERRT;IT;2014;1.37
