unit;month;geo;year;value
NR;M05;FR;1989;NA
NR;M05;FR;1988;NA
NR;M05;FR;1987;NA
NR;M05;FR;1986;NA
NR;M05;FR;1985;NA
NR;M05;FR;1984;NA
NR;M05;FR;1983;NA
NR;M05;FR;1982;NA
NR;M05;FR;1981;NA
NR;M05;FR;1980;NA
NR;M05;FR;1979;NA
NR;M05;FR;1978;NA
NR;M05;FR;1977;NA
NR;M05;FR;1976;NA
NR;M05;FR;1975;NA
NR;M05;FR;1974;NA
NR;M05;FR;1973;NA
NR;M05;FR;1972;NA
NR;M05;FR;1971;NA
NR;M05;FR;1970;NA
NR;M05;FR;1969;NA
NR;M05;FR;1968;NA
NR;M05;FR;1967;NA
NR;M05;FR;1966;NA
NR;M05;FR;1965;NA
NR;M05;FR;1964;NA
NR;M05;FR;1963;NA
NR;M05;FR;1962;NA
NR;M05;FR;1961;NA
NR;M05;FR;1960;NA
NR;M05;FX;2019;NA
NR;M05;FX;2018;NA
NR;M05;FX;2017;NA
NR;M05;FX;2016;NA
NR;M05;FX;2015;NA
NR;M05;FX;2014;NA
NR;M05;FX;2013;NA
NR;M05;FX;2012;44999
NR;M05;FX;2011;43325
NR;M05;FX;2010;43824
NR;M05;FX;2009;42818
NR;M05;FX;2008;43007
NR;M05;FX;2007;41112
NR;M05;FX;2006;41563
NR;M05;FX;2005;42433
NR;M05;FX;2004;41337
NR;M05;FX;2003;42928
NR;M05;FX;2002;42973
NR;M05;FX;2001;44212
NR;M05;FX;2000;41722
NR;M05;FX;1999;42664
NR;M05;FX;1998;43961
NR;M05;FX;1997;42644
NR;M05;FX;1996;43630
NR;M05;FX;1995;43965
NR;M05;FX;1994;41841
NR;M05;FX;1993;42331
NR;M05;FX;1992;42145
NR;M05;FX;1991;NA
NR;M05;FX;1990;NA
NR;M05;FX;1989;43099
NR;M05;FX;1988;42715
NR;M05;FX;1987;43786
NR;M05;FX;1986;NA
NR;M05;FX;1985;NA
NR;M05;FX;1984;45498
NR;M05;FX;1983;NA
NR;M05;FX;1982;45757
NR;M05;FX;1981;46040
NR;M05;FX;1980;45611
NR;M05;FX;1979;NA
NR;M05;FX;1978;NA
NR;M05;FX;1977;44659
NR;M05;FX;1976;45605
NR;M05;FX;1975;46400
NR;M05;FX;1974;45947
NR;M05;FX;1973;NA
NR;M05;FX;1972;44767
NR;M05;FX;1971;43770
NR;M05;FX;1970;44139
NR;M05;FX;1969;44693
NR;M05;FX;1968;43445
NR;M05;FX;1967;44370
NR;M05;FX;1966;42096
NR;M05;FX;1965;43181
NR;M05;FX;1964;41055
NR;M05;FX;1963;NA
NR;M05;FX;1962;42175
NR;M05;FX;1961;39912
NR;M05;FX;1960;40082
NR;M05;GE;2019;NA
NR;M05;GE;2018;3875
NR;M05;GE;2017;3853
NR;M05;GE;2016;4182
NR;M05;GE;2015;4270
NR;M05;GE;2014;4116
NR;M05;GE;2013;4319
NR;M05;GE;2012;NA
NR;M05;GE;2011;4472
NR;M05;GE;2010;4136
NR;M05;GE;2009;3898
NR;M05;GE;2008;3560
NR;M05;GE;2007;3768
NR;M05;GE;2006;NA
NR;M05;GE;2005;4126
NR;M05;GE;2004;NA
NR;M05;GE;2003;NA
NR;M05;GE;2002;NA
NR;M05;GE;2001;NA
NR;M05;GE;2000;NA
NR;M05;GE;1999;NA
NR;M05;GE;1998;NA
NR;M05;GE;1997;NA
NR;M05;GE;1996;NA
NR;M05;GE;1995;NA
NR;M05;GE;1994;NA
NR;M05;GE;1993;NA
NR;M05;GE;1992;NA
NR;M05;GE;1991;NA
NR;M05;GE;1990;NA
NR;M05;GE;1989;NA
NR;M05;GE;1988;NA
NR;M05;GE;1987;NA
NR;M05;GE;1986;NA
NR;M05;GE;1985;NA
NR;M05;GE;1984;NA
NR;M05;GE;1983;NA
NR;M05;GE;1982;NA
NR;M05;GE;1981;NA
NR;M05;GE;1980;NA
NR;M05;GE;1979;NA
NR;M05;GE;1978;NA
NR;M05;GE;1977;NA
NR;M05;GE;1976;NA
NR;M05;GE;1975;NA
NR;M05;GE;1974;NA
NR;M05;GE;1973;NA
NR;M05;GE;1972;NA
NR;M05;GE;1971;NA
NR;M05;GE;1970;NA
NR;M05;GE;1969;NA
NR;M05;GE;1968;NA
NR;M05;GE;1967;NA
NR;M05;GE;1966;NA
NR;M05;GE;1965;NA
NR;M05;GE;1964;NA
NR;M05;GE;1963;NA
NR;M05;GE;1962;NA
NR;M05;GE;1961;NA
NR;M05;GE;1960;NA
NR;M05;HR;2019;4307
NR;M05;HR;2018;4082
NR;M05;HR;2017;4194
NR;M05;HR;2016;4363
NR;M05;HR;2015;4186
NR;M05;HR;2014;4183
NR;M05;HR;2013;3932
NR;M05;HR;2012;4194
NR;M05;HR;2011;4255
NR;M05;HR;2010;4241
NR;M05;HR;2009;4220
NR;M05;HR;2008;4303
NR;M05;HR;2007;4299
NR;M05;HR;2006;4237
NR;M05;HR;2005;4328
NR;M05;HR;2004;4097
NR;M05;HR;2003;4183
NR;M05;HR;2002;4095
NR;M05;HR;2001;4084
NR;M05;HR;2000;3931
NR;M05;HR;1999;4102
NR;M05;HR;1998;4276
NR;M05;HR;1997;4141
NR;M05;HR;1996;4169
NR;M05;HR;1995;4159
NR;M05;HR;1994;4045
NR;M05;HR;1993;3909
NR;M05;HR;1992;4152
NR;M05;HR;1991;NA
NR;M05;HR;1990;NA
NR;M05;HR;1989;NA
NR;M05;HR;1988;NA
NR;M05;HR;1987;NA
NR;M05;HR;1986;NA
NR;M05;HR;1985;NA
NR;M05;HR;1984;NA
NR;M05;HR;1983;NA
NR;M05;HR;1982;NA
NR;M05;HR;1981;NA
NR;M05;HR;1980;NA
NR;M05;HR;1979;NA
NR;M05;HR;1978;NA
NR;M05;HR;1977;NA
NR;M05;HR;1976;NA
NR;M05;HR;1975;NA
NR;M05;HR;1974;NA
NR;M05;HR;1973;NA
NR;M05;HR;1972;NA
NR;M05;HR;1971;NA
NR;M05;HR;1970;NA
NR;M05;HR;1969;NA
NR;M05;HR;1968;NA
NR;M05;HR;1967;NA
NR;M05;HR;1966;NA
NR;M05;HR;1965;NA
NR;M05;HR;1964;NA
NR;M05;HR;1963;NA
NR;M05;HR;1962;NA
NR;M05;HR;1961;NA
NR;M05;HR;1960;NA
NR;M05;HU;2019;9960
NR;M05;HU;2018;9988
NR;M05;HU;2017;10375
NR;M05;HU;2016;10323
NR;M05;HU;2015;10158
NR;M05;HU;2014;10348
NR;M05;HU;2013;9737
NR;M05;HU;2012;10298
NR;M05;HU;2011;10723
NR;M05;HU;2010;10629
NR;M05;HU;2009;10573
NR;M05;HU;2008;10558
NR;M05;HU;2007;11128
NR;M05;HU;2006;10660
NR;M05;HU;2005;11318
NR;M05;HU;2004;10751
NR;M05;HU;2003;10886
NR;M05;HU;2002;10886
NR;M05;HU;2001;10863
NR;M05;HU;2000;10805
NR;M05;HU;1999;11310
NR;M05;HU;1998;11821
NR;M05;HU;1997;11485
NR;M05;HU;1996;11408
NR;M05;HU;1995;12539
NR;M05;HU;1994;NA
NR;M05;HU;1993;NA
NR;M05;HU;1992;NA
NR;M05;HU;1991;NA
NR;M05;HU;1990;NA
NR;M05;HU;1989;NA
NR;M05;HU;1988;NA
NR;M05;HU;1987;NA
NR;M05;HU;1986;NA
NR;M05;HU;1985;NA
NR;M05;HU;1984;NA
NR;M05;HU;1983;NA
NR;M05;HU;1982;NA
NR;M05;HU;1981;NA
NR;M05;HU;1980;NA
NR;M05;HU;1979;NA
NR;M05;HU;1978;NA
NR;M05;HU;1977;NA
NR;M05;HU;1976;NA
NR;M05;HU;1975;NA
NR;M05;HU;1974;NA
NR;M05;HU;1973;NA
NR;M05;HU;1972;NA
NR;M05;HU;1971;NA
NR;M05;HU;1970;NA
NR;M05;HU;1969;NA
NR;M05;HU;1968;NA
NR;M05;HU;1967;NA
NR;M05;HU;1966;NA
NR;M05;HU;1965;NA
NR;M05;HU;1964;NA
NR;M05;HU;1963;NA
NR;M05;HU;1962;NA
NR;M05;HU;1961;NA
NR;M05;HU;1960;NA
NR;M05;IE;2019;2723
NR;M05;IE;2018;2369
NR;M05;IE;2017;2353
NR;M05;IE;2016;2489
NR;M05;IE;2015;2539
NR;M05;IE;2014;2310
NR;M05;IE;2013;2445
NR;M05;IE;2012;2424
NR;M05;IE;2011;2362
NR;M05;IE;2010;2306
NR;M05;IE;2009;2284
NR;M05;IE;2008;2352
NR;M05;IE;2007;2177
NR;M05;IE;2006;2337
NR;M05;IE;2005;2354
NR;M05;IE;2004;2297
NR;M05;IE;2003;2567
NR;M05;IE;2002;2365
NR;M05;IE;2001;2493
NR;M05;IE;2000;2483
NR;M05;IE;1999;2480
NR;M05;IE;1998;2589
NR;M05;IE;1997;2601
NR;M05;IE;1996;2658
NR;M05;IE;1995;2602
NR;M05;IE;1994;2463
NR;M05;IE;1993;2597
NR;M05;IE;1992;2438
NR;M05;IE;1991;2551
NR;M05;IE;1990;NA
NR;M05;IE;1989;2616
NR;M05;IE;1988;2622
NR;M05;IE;1987;2554
NR;M05;IE;1986;2669
NR;M05;IE;1985;2582
NR;M05;IE;1984;2742
NR;M05;IE;1983;2730
NR;M05;IE;1982;2534
NR;M05;IE;1981;2638
NR;M05;IE;1980;2711
NR;M05;IE;1979;2829
NR;M05;IE;1978;2893
NR;M05;IE;1977;2959
NR;M05;IE;1976;2762
NR;M05;IE;1975;2684
NR;M05;IE;1974;2968
NR;M05;IE;1973;2771
NR;M05;IE;1972;2754
NR;M05;IE;1971;NA
NR;M05;IE;1970;2717
NR;M05;IE;1969;2848
NR;M05;IE;1968;2886
NR;M05;IE;1967;2661
NR;M05;IE;1966;2874
NR;M05;IE;1965;2741
NR;M05;IE;1964;2869
NR;M05;IE;1963;2954
NR;M05;IE;1962;2899
NR;M05;IE;1961;2670
NR;M05;IE;1960;NA
NR;M05;IS;2019;187
NR;M05;IS;2018;191
NR;M05;IS;2017;190
NR;M05;IS;2016;170
NR;M05;IS;2015;198
NR;M05;IS;2014;174
NR;M05;IS;2013;176
NR;M05;IS;2012;155
NR;M05;IS;2011;168
NR;M05;IS;2010;189
NR;M05;IS;2009;141
NR;M05;IS;2008;157
NR;M05;IS;2007;168
NR;M05;IS;2006;178
NR;M05;IS;2005;150
NR;M05;IS;2004;150
NR;M05;IS;2003;201
NR;M05;IS;2002;146
NR;M05;IS;2001;138
NR;M05;IS;2000;154
NR;M05;IS;1999;164
NR;M05;IS;1998;130
NR;M05;IS;1997;143
NR;M05;IS;1996;140
NR;M05;IS;1995;156
NR;M05;IS;1994;162
NR;M05;IS;1993;140
NR;M05;IS;1992;135
NR;M05;IS;1991;158
NR;M05;IS;1990;158
NR;M05;IS;1989;145
NR;M05;IS;1988;219
NR;M05;IS;1987;159
NR;M05;IS;1986;125
NR;M05;IS;1985;128
NR;M05;IS;1984;115
NR;M05;IS;1983;142
NR;M05;IS;1982;160
NR;M05;IS;1981;157
NR;M05;IS;1980;131
NR;M05;IS;1979;107
NR;M05;IS;1978;115
NR;M05;IS;1977;126
NR;M05;IS;1976;113
NR;M05;IS;1975;108
NR;M05;IS;1974;122
NR;M05;IS;1973;117
NR;M05;IS;1972;116
NR;M05;IS;1971;135
NR;M05;IS;1970;116
NR;M05;IS;1969;126
NR;M05;IS;1968;113
NR;M05;IS;1967;127
NR;M05;IS;1966;125
NR;M05;IS;1965;95
NR;M05;IS;1964;99
NR;M05;IS;1963;106
NR;M05;IS;1962;107
NR;M05;IS;1961;101
NR;M05;IS;1960;84
NR;M05;IT;2019;53170
NR;M05;IT;2018;51369
NR;M05;IT;2017;54544
NR;M05;IT;2016;51058
NR;M05;IT;2015;49130
NR;M05;IT;2014;49517
NR;M05;IT;2013;48682
NR;M05;IT;2012;49567
NR;M05;IT;2011;49739
NR;M05;IT;2010;46535
NR;M05;IT;2009;47940
NR;M05;IT;2008;46895
NR;M05;IT;2007;45621
NR;M05;IT;2006;44766
NR;M05;IT;2005;44769
NR;M05;IT;2004;44238
NR;M05;IT;2003;46902
NR;M05;IT;2002;45036
NR;M05;IT;2001;45785
NR;M05;IT;2000;42842
NR;M05;IT;1999;43194
NR;M05;IT;1998;45060
NR;M05;IT;1997;45538
NR;M05;IT;1996;44097
NR;M05;IT;1995;45111
NR;M05;IT;1994;43823
NR;M05;IT;1993;43995
NR;M05;IT;1992;43344
NR;M05;IT;1991;45231
NR;M05;IT;1990;42945
NR;M05;IT;1989;42581
NR;M05;IT;1988;42704
NR;M05;IT;1987;42178
NR;M05;IT;1986;42517
NR;M05;IT;1985;44579
NR;M05;IT;1984;44296
NR;M05;IT;1983;42587
NR;M05;IT;1982;45023
NR;M05;IT;1981;43319
NR;M05;IT;1980;44232
NR;M05;IT;1979;46267
NR;M05;IT;1978;43831
NR;M05;IT;1977;43484
NR;M05;IT;1976;45725
NR;M05;IT;1975;43377
NR;M05;IT;1974;43650
NR;M05;IT;1973;43146
NR;M05;IT;1972;42299
NR;M05;IT;1971;41139
NR;M05;IT;1970;41378
NR;M05;IT;1969;40397
NR;M05;IT;1968;38432
NR;M05;IT;1967;39977
NR;M05;IT;1966;39628
NR;M05;IT;1965;40374
NR;M05;IT;1964;38935
NR;M05;IT;1963;38360
NR;M05;IT;1962;39665
NR;M05;IT;1961;35910
NR;M05;IT;1960;38113
NR;M05;LI;2019;20
NR;M05;LI;2018;17
NR;M05;LI;2017;19
NR;M05;LI;2016;22
NR;M05;LI;2015;14
NR;M05;LI;2014;20
NR;M05;LI;2013;28
NR;M05;LI;2012;21
NR;M05;LI;2011;15
NR;M05;LI;2010;22
NR;M05;LI;2009;14
NR;M05;LI;2008;22
NR;M05;LI;2007;22
NR;M05;LI;2006;26
NR;M05;LI;2005;23
NR;M05;LI;2004;8
NR;M05;LI;2003;21
NR;M05;LI;2002;17
NR;M05;LI;2001;19
NR;M05;LI;2000;16
NR;M05;LI;1999;16
NR;M05;LI;1998;26
NR;M05;LI;1997;15
NR;M05;LI;1996;19
NR;M05;LI;1995;14
NR;M05;LI;1994;17
NR;M05;LI;1993;14
NR;M05;LI;1992;11
NR;M05;LI;1991;16
NR;M05;LI;1990;17
NR;M05;LI;1989;21
NR;M05;LI;1988;13
NR;M05;LI;1987;13
NR;M05;LI;1986;15
NR;M05;LI;1985;13
NR;M05;LI;1984;17
NR;M05;LI;1983;13
NR;M05;LI;1982;13
NR;M05;LI;1981;10
NR;M05;LI;1980;14
NR;M05;LI;1979;9
NR;M05;LI;1978;12
NR;M05;LI;1977;NA
NR;M05;LI;1976;NA
NR;M05;LI;1975;NA
NR;M05;LI;1974;NA
NR;M05;LI;1973;NA
NR;M05;LI;1972;NA
NR;M05;LI;1971;NA
NR;M05;LI;1970;NA
NR;M05;LI;1969;NA
NR;M05;LI;1968;11
NR;M05;LI;1967;NA
NR;M05;LI;1966;13
NR;M05;LI;1965;18
NR;M05;LI;1964;12
NR;M05;LI;1963;15
NR;M05;LI;1962;12
NR;M05;LI;1961;18
NR;M05;LI;1960;8
NR;M05;LT;2019;3232
NR;M05;LT;2018;3262
NR;M05;LT;2017;3382
NR;M05;LT;2016;3444
NR;M05;LT;2015;3471
NR;M05;LT;2014;3352
NR;M05;LT;2013;3502
NR;M05;LT;2012;3406
NR;M05;LT;2011;3489
NR;M05;LT;2010;3535
NR;M05;LT;2009;3474
NR;M05;LT;2008;3711
NR;M05;LT;2007;4001
NR;M05;LT;2006;3733
NR;M05;LT;2005;3823
NR;M05;LT;2004;3390
NR;M05;LT;2003;3461
NR;M05;LT;2002;3401
NR;M05;LT;2001;3316
NR;M05;LT;2000;3002
NR;M05;LT;1999;3476
NR;M05;LT;1998;3327
NR;M05;LT;1997;3329
NR;M05;LT;1996;3446
NR;M05;LT;1995;4021
NR;M05;LT;1994;NA
NR;M05;LT;1993;NA
NR;M05;LT;1992;NA
NR;M05;LT;1991;NA
NR;M05;LT;1990;NA
NR;M05;LT;1989;NA
NR;M05;LT;1988;NA
NR;M05;LT;1987;NA
NR;M05;LT;1986;NA
NR;M05;LT;1985;NA
NR;M05;LT;1984;NA
NR;M05;LT;1983;NA
NR;M05;LT;1982;NA
NR;M05;LT;1981;NA
NR;M05;LT;1980;NA
NR;M05;LT;1979;NA
NR;M05;LT;1978;NA
NR;M05;LT;1977;NA
NR;M05;LT;1976;NA
NR;M05;LT;1975;NA
NR;M05;LT;1974;NA
NR;M05;LT;1973;NA
NR;M05;LT;1972;NA
NR;M05;LT;1971;NA
NR;M05;LT;1970;NA
NR;M05;LT;1969;NA
NR;M05;LT;1968;NA
NR;M05;LT;1967;NA
NR;M05;LT;1966;NA
NR;M05;LT;1965;NA
NR;M05;LT;1964;NA
NR;M05;LT;1963;NA
NR;M05;LT;1962;NA
NR;M05;LT;1961;NA
NR;M05;LT;1960;NA
NR;M05;LU;2019;295
NR;M05;LU;2018;319
NR;M05;LU;2017;316
NR;M05;LU;2016;334
NR;M05;LU;2015;294
NR;M05;LU;2014;272
NR;M05;LU;2013;282
NR;M05;LU;2012;330
NR;M05;LU;2011;313
NR;M05;LU;2010;325
NR;M05;LU;2009;287
NR;M05;LU;2008;298
NR;M05;LU;2007;331
NR;M05;LU;2006;291
NR;M05;LU;2005;316
NR;M05;LU;2004;306
NR;M05;LU;2003;346
NR;M05;LU;2002;308
NR;M05;LU;2001;298
NR;M05;LU;2000;318
NR;M05;LU;1999;323
NR;M05;LU;1998;318
NR;M05;LU;1997;324
NR;M05;LU;1996;312
NR;M05;LU;1995;320
NR;M05;LU;1994;284
NR;M05;LU;1993;309
NR;M05;LU;1992;293
NR;M05;LU;1991;306
NR;M05;LU;1990;293
NR;M05;LU;1989;340
NR;M05;LU;1988;303
NR;M05;LU;1987;333
NR;M05;LU;1986;305
NR;M05;LU;1985;321
NR;M05;LU;1984;325
NR;M05;LU;1983;337
NR;M05;LU;1982;398
NR;M05;LU;1981;355
NR;M05;LU;1980;372
NR;M05;LU;1979;354
NR;M05;LU;1978;361
NR;M05;LU;1977;288
NR;M05;LU;1976;364
NR;M05;LU;1975;348
NR;M05;LU;1974;355
NR;M05;LU;1973;331
NR;M05;LU;1972;335
NR;M05;LU;1971;354
NR;M05;LU;1970;321
NR;M05;LU;1969;333
NR;M05;LU;1968;331
NR;M05;LU;1967;394
NR;M05;LU;1966;322
NR;M05;LU;1965;343
NR;M05;LU;1964;304
NR;M05;LU;1963;354
NR;M05;LU;1962;312
NR;M05;LU;1961;309
NR;M05;LU;1960;300
NR;M05;LV;2019;2242
NR;M05;LV;2018;2337
NR;M05;LV;2017;2352
NR;M05;LV;2016;2374
NR;M05;LV;2015;2347
NR;M05;LV;2014;2517
NR;M05;LV;2013;2300
NR;M05;LV;2012;2286
NR;M05;LV;2011;2392
NR;M05;LV;2010;2462
NR;M05;LV;2009;2465
NR;M05;LV;2008;2608
NR;M05;LV;2007;2804
NR;M05;LV;2006;2757
NR;M05;LV;2005;2777
NR;M05;LV;2004;2696
NR;M05;LV;2003;2719
NR;M05;LV;2002;2755
NR;M05;LV;2001;2616
NR;M05;LV;2000;2440
NR;M05;LV;1999;2811
NR;M05;LV;1998;2743
NR;M05;LV;1997;2745
NR;M05;LV;1996;2877
NR;M05;LV;1995;NA
NR;M05;LV;1994;NA
NR;M05;LV;1993;NA
NR;M05;LV;1992;NA
NR;M05;LV;1991;NA
NR;M05;LV;1990;NA
NR;M05;LV;1989;NA
NR;M05;LV;1988;NA
NR;M05;LV;1987;NA
NR;M05;LV;1986;NA
NR;M05;LV;1985;NA
NR;M05;LV;1984;NA
NR;M05;LV;1983;NA
NR;M05;LV;1982;NA
NR;M05;LV;1981;NA
NR;M05;LV;1980;NA
NR;M05;LV;1979;NA
NR;M05;LV;1978;NA
NR;M05;LV;1977;NA
NR;M05;LV;1976;NA
NR;M05;LV;1975;NA
NR;M05;LV;1974;NA
NR;M05;LV;1973;NA
NR;M05;LV;1972;NA
NR;M05;LV;1971;NA
NR;M05;LV;1970;NA
NR;M05;LV;1969;NA
NR;M05;LV;1968;NA
NR;M05;LV;1967;NA
NR;M05;LV;1966;NA
NR;M05;LV;1965;NA
NR;M05;LV;1964;NA
NR;M05;LV;1963;NA
NR;M05;LV;1962;NA
NR;M05;LV;1961;NA
NR;M05;LV;1960;NA
NR;M05;MC;2019;NA
NR;M05;MC;2018;NA
NR;M05;MC;2017;NA
NR;M05;MC;2016;NA
NR;M05;MC;2015;NA
NR;M05;MC;2014;NA
NR;M05;MC;2013;NA
NR;M05;MC;2012;NA
NR;M05;MC;2011;NA
NR;M05;MC;2010;NA
NR;M05;MC;2009;NA
NR;M05;MC;2008;NA
NR;M05;MC;2007;NA
NR;M05;MC;2006;NA
NR;M05;MC;2005;58
NR;M05;MC;2004;NA
NR;M05;MC;2003;NA
NR;M05;MC;2002;NA
NR;M05;MC;2001;NA
NR;M05;MC;2000;NA
NR;M05;MC;1999;NA
NR;M05;MC;1998;NA
NR;M05;MC;1997;NA
NR;M05;MC;1996;NA
NR;M05;MC;1995;NA
NR;M05;MC;1994;NA
NR;M05;MC;1993;NA
NR;M05;MC;1992;NA
NR;M05;MC;1991;NA
NR;M05;MC;1990;NA
NR;M05;MC;1989;NA
NR;M05;MC;1988;NA
NR;M05;MC;1987;NA
NR;M05;MC;1986;NA
NR;M05;MC;1985;NA
NR;M05;MC;1984;NA
NR;M05;MC;1983;NA
NR;M05;MC;1982;NA
NR;M05;MC;1981;NA
NR;M05;MC;1980;NA
NR;M05;MC;1979;NA
NR;M05;MC;1978;NA
NR;M05;MC;1977;NA
NR;M05;MC;1976;NA
NR;M05;MC;1975;NA
NR;M05;MC;1974;NA
NR;M05;MC;1973;NA
NR;M05;MC;1972;NA
NR;M05;MC;1971;NA
NR;M05;MC;1970;NA
NR;M05;MC;1969;NA
NR;M05;MC;1968;NA
NR;M05;MC;1967;NA
NR;M05;MC;1966;NA
NR;M05;MC;1965;NA
NR;M05;MC;1964;NA
NR;M05;MC;1963;NA
NR;M05;MC;1962;NA
NR;M05;MC;1961;NA
NR;M05;MC;1960;NA
NR;M05;MD;2019;NA
NR;M05;MD;2018;NA
NR;M05;MD;2017;NA
NR;M05;MD;2016;3153
NR;M05;MD;2015;NA
NR;M05;MD;2014;3441
NR;M05;MD;2013;3117
NR;M05;MD;2012;3240
NR;M05;MD;2011;3353
NR;M05;MD;2010;3452
NR;M05;MD;2009;3509
NR;M05;MD;2008;3774
NR;M05;MD;2007;3573
NR;M05;MD;2006;3865
NR;M05;MD;2005;3748
NR;M05;MD;2004;NA
NR;M05;MD;2003;NA
NR;M05;MD;2002;NA
NR;M05;MD;2001;NA
NR;M05;MD;2000;NA
NR;M05;MD;1999;NA
NR;M05;MD;1998;NA
NR;M05;MD;1997;NA
NR;M05;MD;1996;NA
NR;M05;MD;1995;NA
NR;M05;MD;1994;NA
NR;M05;MD;1993;NA
NR;M05;MD;1992;NA
NR;M05;MD;1991;NA
NR;M05;MD;1990;NA
NR;M05;MD;1989;NA
NR;M05;MD;1988;NA
NR;M05;MD;1987;NA
NR;M05;MD;1986;NA
NR;M05;MD;1985;NA
NR;M05;MD;1984;NA
NR;M05;MD;1983;NA
NR;M05;MD;1982;NA
NR;M05;MD;1981;NA
NR;M05;MD;1980;NA
NR;M05;MD;1979;NA
NR;M05;MD;1978;NA
NR;M05;MD;1977;NA
NR;M05;MD;1976;NA
NR;M05;MD;1975;NA
NR;M05;MD;1974;NA
NR;M05;MD;1973;NA
NR;M05;MD;1972;NA
NR;M05;MD;1971;NA
NR;M05;MD;1970;NA
NR;M05;MD;1969;NA
NR;M05;MD;1968;NA
NR;M05;MD;1967;NA
NR;M05;MD;1966;NA
NR;M05;MD;1965;NA
NR;M05;MD;1964;NA
NR;M05;MD;1963;NA
NR;M05;MD;1962;NA
NR;M05;MD;1961;NA
NR;M05;MD;1960;NA
NR;M05;ME;2019;NA
NR;M05;ME;2018;510
NR;M05;ME;2017;489
NR;M05;ME;2016;497
NR;M05;ME;2015;485
NR;M05;ME;2014;489
NR;M05;ME;2013;473
NR;M05;ME;2012;458
NR;M05;ME;2011;467
NR;M05;ME;2010;439
NR;M05;ME;2009;480
NR;M05;ME;2008;475
NR;M05;ME;2007;481
NR;M05;ME;2006;565
NR;M05;ME;2005;475
NR;M05;ME;2004;NA
NR;M05;ME;2003;NA
NR;M05;ME;2002;NA
NR;M05;ME;2001;NA
NR;M05;ME;2000;NA
NR;M05;ME;1999;NA
NR;M05;ME;1998;NA
NR;M05;ME;1997;NA
NR;M05;ME;1996;NA
NR;M05;ME;1995;NA
NR;M05;ME;1994;NA
NR;M05;ME;1993;NA
NR;M05;ME;1992;NA
NR;M05;ME;1991;NA
NR;M05;ME;1990;NA
NR;M05;ME;1989;NA
NR;M05;ME;1988;NA
NR;M05;ME;1987;NA
NR;M05;ME;1986;NA
NR;M05;ME;1985;NA
NR;M05;ME;1984;NA
NR;M05;ME;1983;NA
NR;M05;ME;1982;NA
NR;M05;ME;1981;NA
NR;M05;ME;1980;NA
NR;M05;ME;1979;NA
NR;M05;ME;1978;NA
NR;M05;ME;1977;NA
NR;M05;ME;1976;NA
NR;M05;ME;1975;NA
NR;M05;ME;1974;NA
NR;M05;ME;1973;NA
NR;M05;ME;1972;NA
NR;M05;ME;1971;NA
NR;M05;ME;1970;NA
NR;M05;ME;1969;NA
NR;M05;ME;1968;NA
NR;M05;ME;1967;NA
NR;M05;ME;1966;NA
NR;M05;ME;1965;NA
NR;M05;ME;1964;NA
NR;M05;ME;1963;NA
NR;M05;ME;1962;NA
NR;M05;ME;1961;NA
NR;M05;ME;1960;NA
NR;M05;MK;2019;1827
NR;M05;MK;2018;1531
NR;M05;MK;2017;1547
NR;M05;MK;2016;NA
NR;M05;MK;2015;1687
NR;M05;MK;2014;1658
NR;M05;MK;2013;1518
NR;M05;MK;2012;1619
NR;M05;MK;2011;1606
NR;M05;MK;2010;1619
NR;M05;MK;2009;1600
NR;M05;MK;2008;1629
NR;M05;MK;2007;1639
NR;M05;MK;2006;1608
NR;M05;MK;2005;1563
NR;M05;MK;2004;1491
NR;M05;MK;2003;1522
NR;M05;MK;2002;1417
NR;M05;MK;2001;1400
NR;M05;MK;2000;1400
NR;M05;MK;1999;1374
NR;M05;MK;1998;1325
NR;M05;MK;1997;1352
NR;M05;MK;1996;1305
NR;M05;MK;1995;1433
NR;M05;MK;1994;NA
NR;M05;MK;1993;NA
NR;M05;MK;1992;NA
NR;M05;MK;1991;NA
NR;M05;MK;1990;NA
NR;M05;MK;1989;NA
NR;M05;MK;1988;NA
NR;M05;MK;1987;NA
NR;M05;MK;1986;NA
NR;M05;MK;1985;NA
NR;M05;MK;1984;NA
NR;M05;MK;1983;NA
NR;M05;MK;1982;NA
NR;M05;MK;1981;NA
NR;M05;MK;1980;NA
NR;M05;MK;1979;NA
NR;M05;MK;1978;NA
NR;M05;MK;1977;NA
NR;M05;MK;1976;NA
NR;M05;MK;1975;NA
NR;M05;MK;1974;NA
NR;M05;MK;1973;NA
NR;M05;MK;1972;NA
NR;M05;MK;1971;NA
NR;M05;MK;1970;NA
NR;M05;MK;1969;NA
NR;M05;MK;1968;NA
NR;M05;MK;1967;NA
NR;M05;MK;1966;NA
NR;M05;MK;1965;NA
NR;M05;MK;1964;NA
NR;M05;MK;1963;NA
NR;M05;MK;1962;NA
NR;M05;MK;1961;NA
NR;M05;MK;1960;NA
NR;M05;MT;2019;286
NR;M05;MT;2018;312
NR;M05;MT;2017;277
NR;M05;MT;2016;264
NR;M05;MT;2015;254
NR;M05;MT;2014;240
NR;M05;MT;2013;230
NR;M05;MT;2012;242
NR;M05;MT;2011;256
NR;M05;MT;2010;230
NR;M05;MT;2009;243
NR;M05;MT;2008;262
NR;M05;MT;2007;233
NR;M05;MT;2006;250
NR;M05;MT;2005;242
