Kod;Nazwa;Item;Year;Value
0218000;średzki;ADR;2013;16.8
0218000;średzki;ADR;2014;17.8
0218000;średzki;ADR;2015;18.5
0218000;średzki;ADR;2016;19.4
0218000;średzki;ADR;2017;20.4
0218000;średzki;ADR;2018;21.2
0218000;średzki;ADR;2019;22.1
0218000;średzki;65P;2002;
0218000;średzki;65P;2003;
0218000;średzki;65P;2004;
0218000;średzki;65P;2005;
0218000;średzki;65P;2006;
0218000;średzki;65P;2007;
0218000;średzki;65P;2008;
0218000;średzki;65P;2009;
0218000;średzki;65P;2010;11.5
0218000;średzki;65P;2011;11.6
0218000;średzki;65P;2012;11.8
0218000;średzki;65P;2013;12.2
0218000;średzki;65P;2014;12.8
0218000;średzki;65P;2015;13.2
0218000;średzki;65P;2016;13.8
0218000;średzki;65P;2017;14.3
0218000;średzki;65P;2018;14.7
0218000;średzki;65P;2019;15.1
0219000;świdnicki;ADR;2002;
0219000;świdnicki;ADR;2003;18.4
0219000;świdnicki;ADR;2004;18.4
0219000;świdnicki;ADR;2005;18.6
0219000;świdnicki;ADR;2006;18.6
0219000;świdnicki;ADR;2007;18.5
0219000;świdnicki;ADR;2008;18.3
0219000;świdnicki;ADR;2009;18.2
0219000;świdnicki;ADR;2010;18.1
0219000;świdnicki;ADR;2011;18.6
0219000;świdnicki;ADR;2012;19.4
0219000;świdnicki;ADR;2013;20.4
0219000;świdnicki;ADR;2014;21.6
0219000;świdnicki;ADR;2015;23.0
0219000;świdnicki;ADR;2016;24.6
0219000;świdnicki;ADR;2017;26.2
0219000;świdnicki;ADR;2018;27.6
0219000;świdnicki;ADR;2019;29.1
0219000;świdnicki;65P;2002;
0219000;świdnicki;65P;2003;
0219000;świdnicki;65P;2004;
0219000;świdnicki;65P;2005;
0219000;świdnicki;65P;2006;
0219000;świdnicki;65P;2007;
0219000;świdnicki;65P;2008;
0219000;świdnicki;65P;2009;
0219000;świdnicki;65P;2010;13.1
0219000;świdnicki;65P;2011;13.5
0219000;świdnicki;65P;2012;14.0
0219000;świdnicki;65P;2013;14.6
0219000;świdnicki;65P;2014;15.3
0219000;świdnicki;65P;2015;16.1
0219000;świdnicki;65P;2016;17.0
0219000;świdnicki;65P;2017;17.9
0219000;świdnicki;65P;2018;18.6
0219000;świdnicki;65P;2019;19.4
0220000;trzebnicki;ADR;2002;
0220000;trzebnicki;ADR;2003;16.5
0220000;trzebnicki;ADR;2004;16.4
0220000;trzebnicki;ADR;2005;16.3
0220000;trzebnicki;ADR;2006;16.0
0220000;trzebnicki;ADR;2007;15.8
0220000;trzebnicki;ADR;2008;15.6
0220000;trzebnicki;ADR;2009;15.3
0220000;trzebnicki;ADR;2010;15.0
0220000;trzebnicki;ADR;2011;15.6
0220000;trzebnicki;ADR;2012;16.3
0220000;trzebnicki;ADR;2013;17.2
0220000;trzebnicki;ADR;2014;18.3
0220000;trzebnicki;ADR;2015;19.4
0220000;trzebnicki;ADR;2016;20.6
0220000;trzebnicki;ADR;2017;21.8
0220000;trzebnicki;ADR;2018;22.9
0220000;trzebnicki;ADR;2019;24.0
0220000;trzebnicki;65P;2002;
0220000;trzebnicki;65P;2003;
0220000;trzebnicki;65P;2004;
0220000;trzebnicki;65P;2005;
0220000;trzebnicki;65P;2006;
0220000;trzebnicki;65P;2007;
0220000;trzebnicki;65P;2008;
0220000;trzebnicki;65P;2009;
0220000;trzebnicki;65P;2010;10.9
0220000;trzebnicki;65P;2011;11.3
0220000;trzebnicki;65P;2012;11.8
0220000;trzebnicki;65P;2013;12.4
0220000;trzebnicki;65P;2014;13.0
0220000;trzebnicki;65P;2015;13.7
0220000;trzebnicki;65P;2016;14.4
0220000;trzebnicki;65P;2017;15.0
0220000;trzebnicki;65P;2018;15.7
0220000;trzebnicki;65P;2019;16.3
0221000;wałbrzyski;ADR;2002;
0221000;wałbrzyski;ADR;2003;21.8
0221000;wałbrzyski;ADR;2004;22.1
0221000;wałbrzyski;ADR;2005;22.4
0221000;wałbrzyski;ADR;2006;22.5
0221000;wałbrzyski;ADR;2007;22.2
0221000;wałbrzyski;ADR;2008;22.1
0221000;wałbrzyski;ADR;2009;22.0
0221000;wałbrzyski;ADR;2010;21.5
0221000;wałbrzyski;ADR;2011;22.0
0221000;wałbrzyski;ADR;2012;22.7
0221000;wałbrzyski;ADR;2013;22.2
0221000;wałbrzyski;ADR;2014;22.9
0221000;wałbrzyski;ADR;2015;23.9
0221000;wałbrzyski;ADR;2016;25.0
0221000;wałbrzyski;ADR;2017;26.2
0221000;wałbrzyski;ADR;2018;27.4
0221000;wałbrzyski;ADR;2019;28.6
0221000;wałbrzyski;65P;2002;
0221000;wałbrzyski;65P;2003;
0221000;wałbrzyski;65P;2004;
0221000;wałbrzyski;65P;2005;
0221000;wałbrzyski;65P;2006;
0221000;wałbrzyski;65P;2007;
0221000;wałbrzyski;65P;2008;
0221000;wałbrzyski;65P;2009;
0221000;wałbrzyski;65P;2010;15.5
0221000;wałbrzyski;65P;2011;15.8
0221000;wałbrzyski;65P;2012;16.2
0221000;wałbrzyski;65P;2013;15.8
0221000;wałbrzyski;65P;2014;16.2
0221000;wałbrzyski;65P;2015;16.8
0221000;wałbrzyski;65P;2016;17.4
0221000;wałbrzyski;65P;2017;18.1
0221000;wałbrzyski;65P;2018;18.7
0221000;wałbrzyski;65P;2019;19.3
0222000;wołowski;ADR;2002;
0222000;wołowski;ADR;2003;19.3
0222000;wołowski;ADR;2004;19.3
0222000;wołowski;ADR;2005;19.4
0222000;wołowski;ADR;2006;19.3
0222000;wołowski;ADR;2007;18.9
0222000;wołowski;ADR;2008;18.6
0222000;wołowski;ADR;2009;18.4
0222000;wołowski;ADR;2010;18.2
0222000;wołowski;ADR;2011;18.5
0222000;wołowski;ADR;2012;19.0
0222000;wołowski;ADR;2013;19.9
0222000;wołowski;ADR;2014;21.1
0222000;wołowski;ADR;2015;21.9
0222000;wołowski;ADR;2016;23.2
0222000;wołowski;ADR;2017;24.4
0222000;wołowski;ADR;2018;25.6
0222000;wołowski;ADR;2019;27.0
0222000;wołowski;65P;2002;
0222000;wołowski;65P;2003;
0222000;wołowski;65P;2004;
0222000;wołowski;65P;2005;
0222000;wołowski;65P;2006;
0222000;wołowski;65P;2007;
0222000;wołowski;65P;2008;
0222000;wołowski;65P;2009;
0222000;wołowski;65P;2010;13.2
0222000;wołowski;65P;2011;13.4
0222000;wołowski;65P;2012;13.8
0222000;wołowski;65P;2013;14.2
0222000;wołowski;65P;2014;14.9
0222000;wołowski;65P;2015;15.4
0222000;wołowski;65P;2016;16.2
0222000;wołowski;65P;2017;16.8
0222000;wołowski;65P;2018;17.5
0222000;wołowski;65P;2019;18.2
0223000;wrocławski;ADR;2002;
0223000;wrocławski;ADR;2003;16.8
0223000;wrocławski;ADR;2004;16.5
0223000;wrocławski;ADR;2005;16.3
0223000;wrocławski;ADR;2006;15.8
0223000;wrocławski;ADR;2007;15.4
0223000;wrocławski;ADR;2008;15.0
0223000;wrocławski;ADR;2009;14.7
0223000;wrocławski;ADR;2010;14.0
0223000;wrocławski;ADR;2011;14.2
0223000;wrocławski;ADR;2012;14.6
0223000;wrocławski;ADR;2013;15.1
0223000;wrocławski;ADR;2014;15.7
0223000;wrocławski;ADR;2015;16.4
0223000;wrocławski;ADR;2016;17.2
0223000;wrocławski;ADR;2017;18.0
0223000;wrocławski;ADR;2018;18.8
0223000;wrocławski;ADR;2019;19.3
0223000;wrocławski;65P;2002;
0223000;wrocławski;65P;2003;
0223000;wrocławski;65P;2004;
0223000;wrocławski;65P;2005;
0223000;wrocławski;65P;2006;
0223000;wrocławski;65P;2007;
0223000;wrocławski;65P;2008;
0223000;wrocławski;65P;2009;
0223000;wrocławski;65P;2010;10.1
0223000;wrocławski;65P;2011;10.3
0223000;wrocławski;65P;2012;10.5
0223000;wrocławski;65P;2013;10.8
0223000;wrocławski;65P;2014;11.2
0223000;wrocławski;65P;2015;11.6
0223000;wrocławski;65P;2016;12.0
0223000;wrocławski;65P;2017;12.4
0223000;wrocławski;65P;2018;12.8
0223000;wrocławski;65P;2019;13.0
0224000;ząbkowicki;ADR;2002;
0224000;ząbkowicki;ADR;2003;19.9
0224000;ząbkowicki;ADR;2004;19.6
0224000;ząbkowicki;ADR;2005;19.6
0224000;ząbkowicki;ADR;2006;19.5
0224000;ząbkowicki;ADR;2007;19.3
0224000;ząbkowicki;ADR;2008;18.9
0224000;ząbkowicki;ADR;2009;18.8
0224000;ząbkowicki;ADR;2010;18.7
0224000;ząbkowicki;ADR;2011;19.1
0224000;ząbkowicki;ADR;2012;20.0
0224000;ząbkowicki;ADR;2013;21.0
0224000;ząbkowicki;ADR;2014;22.2
0224000;ząbkowicki;ADR;2015;23.5
0224000;ząbkowicki;ADR;2016;24.7
0224000;ząbkowicki;ADR;2017;26.1
0224000;ząbkowicki;ADR;2018;27.5
0224000;ząbkowicki;ADR;2019;28.8
0224000;ząbkowicki;65P;2002;
0224000;ząbkowicki;65P;2003;
0224000;ząbkowicki;65P;2004;
0224000;ząbkowicki;65P;2005;
0224000;ząbkowicki;65P;2006;
0224000;ząbkowicki;65P;2007;
0224000;ząbkowicki;65P;2008;
0224000;ząbkowicki;65P;2009;
0224000;ząbkowicki;65P;2010;13.6
0224000;ząbkowicki;65P;2011;13.8
0224000;ząbkowicki;65P;2012;14.4
0224000;ząbkowicki;65P;2013;15.1
0224000;ząbkowicki;65P;2014;15.8
0224000;ząbkowicki;65P;2015;16.5
0224000;ząbkowicki;65P;2016;17.2
0224000;ząbkowicki;65P;2017;18.0
0224000;ząbkowicki;65P;2018;18.8
0224000;ząbkowicki;65P;2019;19.5
0225000;zgorzelecki;ADR;2002;
0225000;zgorzelecki;ADR;2003;17.4
0225000;zgorzelecki;ADR;2004;17.6
0225000;zgorzelecki;ADR;2005;17.7
0225000;zgorzelecki;ADR;2006;17.9
0225000;zgorzelecki;ADR;2007;18.0
0225000;zgorzelecki;ADR;2008;18.0
0225000;zgorzelecki;ADR;2009;17.8
0225000;zgorzelecki;ADR;2010;17.5
0225000;zgorzelecki;ADR;2011;18.0
0225000;zgorzelecki;ADR;2012;18.9
0225000;zgorzelecki;ADR;2013;20.0
0225000;zgorzelecki;ADR;2014;21.3
0225000;zgorzelecki;ADR;2015;22.5
0225000;zgorzelecki;ADR;2016;23.8
0225000;zgorzelecki;ADR;2017;25.2
0225000;zgorzelecki;ADR;2018;26.7
0225000;zgorzelecki;ADR;2019;27.9
0225000;zgorzelecki;65P;2002;
0225000;zgorzelecki;65P;2003;
0225000;zgorzelecki;65P;2004;
0225000;zgorzelecki;65P;2005;
0225000;zgorzelecki;65P;2006;
0225000;zgorzelecki;65P;2007;
0225000;zgorzelecki;65P;2008;
0225000;zgorzelecki;65P;2009;
0225000;zgorzelecki;65P;2010;12.8
0225000;zgorzelecki;65P;2011;13.1
0225000;zgorzelecki;65P;2012;13.7
0225000;zgorzelecki;65P;2013;14.4
0225000;zgorzelecki;65P;2014;15.2
0225000;zgorzelecki;65P;2015;15.9
0225000;zgorzelecki;65P;2016;16.7
0225000;zgorzelecki;65P;2017;17.5
0225000;zgorzelecki;65P;2018;18.2
0225000;zgorzelecki;65P;2019;18.9
0226000;złotoryjski;ADR;2002;
0226000;złotoryjski;ADR;2003;16.8
0226000;złotoryjski;ADR;2004;16.7
0226000;złotoryjski;ADR;2005;16.6
0226000;złotoryjski;ADR;2006;16.4
0226000;złotoryjski;ADR;2007;15.9
0226000;złotoryjski;ADR;2008;15.6
0226000;złotoryjski;ADR;2009;15.2
0226000;złotoryjski;ADR;2010;15.2
0226000;złotoryjski;ADR;2011;15.5
0226000;złotoryjski;ADR;2012;16.2
0226000;złotoryjski;ADR;2013;17.0
0226000;złotoryjski;ADR;2014;18.4
0226000;złotoryjski;ADR;2015;19.4
0226000;złotoryjski;ADR;2016;20.9
0226000;złotoryjski;ADR;2017;22.6
0226000;złotoryjski;ADR;2018;24.0
0226000;złotoryjski;ADR;2019;25.8
0226000;złotoryjski;65P;2002;
0226000;złotoryjski;65P;2003;
0226000;złotoryjski;65P;2004;
0226000;złotoryjski;65P;2005;
0226000;złotoryjski;65P;2006;
0226000;złotoryjski;65P;2007;
0226000;złotoryjski;65P;2008;
0226000;złotoryjski;65P;2009;
0226000;złotoryjski;65P;2010;11.2
0226000;złotoryjski;65P;2011;11.5
0226000;złotoryjski;65P;2012;11.9
0226000;złotoryjski;65P;2013;12.5
0226000;złotoryjski;65P;2014;13.3
0226000;złotoryjski;65P;2015;14.0
0226000;złotoryjski;65P;2016;14.9
0226000;złotoryjski;65P;2017;15.8
0226000;złotoryjski;65P;2018;16.6
0226000;złotoryjski;65P;2019;17.6
0261000;m.Jelenia Góra;ADR;2002;
0261000;m.Jelenia Góra;ADR;2003;21.4
0261000;m.Jelenia Góra;ADR;2004;21.6
0261000;m.Jelenia Góra;ADR;2005;21.9
0261000;m.Jelenia Góra;ADR;2006;22.0
0261000;m.Jelenia Góra;ADR;2007;22.2
0261000;m.Jelenia Góra;ADR;2008;22.3
0261000;m.Jelenia Góra;ADR;2009;22.5
0261000;m.Jelenia Góra;ADR;2010;22.4
0261000;m.Jelenia Góra;ADR;2011;23.1
0261000;m.Jelenia Góra;ADR;2012;24.3
0261000;m.Jelenia Góra;ADR;2013;25.7
0261000;m.Jelenia Góra;ADR;2014;27.3
0261000;m.Jelenia Góra;ADR;2015;29.3
0261000;m.Jelenia Góra;ADR;2016;31.3
0261000;m.Jelenia Góra;ADR;2017;33.3
0261000;m.Jelenia Góra;ADR;2018;35.4
0261000;m.Jelenia Góra;ADR;2019;37.3
0261000;m.Jelenia Góra;65P;2002;
0261000;m.Jelenia Góra;65P;2003;
0261000;m.Jelenia Góra;65P;2004;
0261000;m.Jelenia Góra;65P;2005;
0261000;m.Jelenia Góra;65P;2006;
0261000;m.Jelenia Góra;65P;2007;
0261000;m.Jelenia Góra;65P;2008;
0261000;m.Jelenia Góra;65P;2009;
0261000;m.Jelenia Góra;65P;2010;16.1
0261000;m.Jelenia Góra;65P;2011;16.5
0261000;m.Jelenia Góra;65P;2012;17.2
0261000;m.Jelenia Góra;65P;2013;18.1
0261000;m.Jelenia Góra;65P;2014;18.9
0261000;m.Jelenia Góra;65P;2015;19.9
0261000;m.Jelenia Góra;65P;2016;21.0
0261000;m.Jelenia Góra;65P;2017;21.9
0261000;m.Jelenia Góra;65P;2018;22.9
0261000;m.Jelenia Góra;65P;2019;23.8
0262000;m.Legnica;ADR;2002;
0262000;m.Legnica;ADR;2003;16.8
0262000;m.Legnica;ADR;2004;17.2
0262000;m.Legnica;ADR;2005;17.4
0262000;m.Legnica;ADR;2006;17.6
0262000;m.Legnica;ADR;2007;17.7
0262000;m.Legnica;ADR;2008;17.6
0262000;m.Legnica;ADR;2009;17.6
0262000;m.Legnica;ADR;2010;17.8
0262000;m.Legnica;ADR;2011;18.6
0262000;m.Legnica;ADR;2012;19.7
0262000;m.Legnica;ADR;2013;20.9
0262000;m.Legnica;ADR;2014;22.5
0262000;m.Legnica;ADR;2015;23.8
0262000;m.Legnica;ADR;2016;25.4
0262000;m.Legnica;ADR;2017;27.3
0262000;m.Legnica;ADR;2018;28.8
0262000;m.Legnica;ADR;2019;30.4
0262000;m.Legnica;65P;2002;
0262000;m.Legnica;65P;2003;
0262000;m.Legnica;65P;2004;
0262000;m.Legnica;65P;2005;
0262000;m.Legnica;65P;2006;
0262000;m.Legnica;65P;2007;
0262000;m.Legnica;65P;2008;
0262000;m.Legnica;65P;2009;
0262000;m.Legnica;65P;2010;13.1
0262000;m.Legnica;65P;2011;13.6
0262000;m.Legnica;65P;2012;14.2
0262000;m.Legnica;65P;2013;15.0
0262000;m.Legnica;65P;2014;15.9
0262000;m.Legnica;65P;2015;16.6
0262000;m.Legnica;65P;2016;17.5
0262000;m.Legnica;65P;2017;18.5
0262000;m.Legnica;65P;2018;19.3
0262000;m.Legnica;65P;2019;20.1
0264000;m.Wrocław;ADR;2002;
0264000;m.Wrocław;ADR;2003;20.8
0264000;m.Wrocław;ADR;2004;21.1
0264000;m.Wrocław;ADR;2005;21.4
0264000;m.Wrocław;ADR;2006;21.5
0264000;m.Wrocław;ADR;2007;21.6
0264000;m.Wrocław;ADR;2008;21.7
0264000;m.Wrocław;ADR;2009;21.6
0264000;m.Wrocław;ADR;2010;21.7
0264000;m.Wrocław;ADR;2011;22.3
0264000;m.Wrocław;ADR;2012;23.3
0264000;m.Wrocław;ADR;2013;24.5
0264000;m.Wrocław;ADR;2014;25.6
0264000;m.Wrocław;ADR;2015;26.8
0264000;m.Wrocław;ADR;2016;28.3
0264000;m.Wrocław;ADR;2017;29.7
0264000;m.Wrocław;ADR;2018;30.9
0264000;m.Wrocław;ADR;2019;32.1
0264000;m.Wrocław;65P;2002;
0264000;m.Wrocław;65P;2003;
0264000;m.Wrocław;65P;2004;
0264000;m.Wrocław;65P;2005;
0264000;m.Wrocław;65P;2006;
0264000;m.Wrocław;65P;2007;
0264000;m.Wrocław;65P;2008;
0264000;m.Wrocław;65P;2009;
0264000;m.Wrocław;65P;2010;15.6
0264000;m.Wrocław;65P;2011;16.0
0264000;m.Wrocław;65P;2012;16.6
0264000;m.Wrocław;65P;2013;17.2
0264000;m.Wrocław;65P;2014;17.7
0264000;m.Wrocław;65P;2015;18.3
0264000;m.Wrocław;65P;2016;19.0
0264000;m.Wrocław;65P;2017;19.6
0264000;m.Wrocław;65P;2018;20.2
0264000;m.Wrocław;65P;2019;20.7
0265000;m.Wałbrzych od 2013;ADR;2002;
0265000;m.Wałbrzych od 2013;ADR;2003;
0265000;m.Wałbrzych od 2013;ADR;2004;
0265000;m.Wałbrzych od 2013;ADR;2005;
0265000;m.Wałbrzych od 2013;ADR;2006;
0265000;m.Wałbrzych od 2013;ADR;2007;
0265000;m.Wałbrzych od 2013;ADR;2008;
0265000;m.Wałbrzych od 2013;ADR;2009;
0265000;m.Wałbrzych od 2013;ADR;2010;
0265000;m.Wałbrzych od 2013;ADR;2011;
0265000;m.Wałbrzych od 2013;ADR;2012;
0265000;m.Wałbrzych od 2013;ADR;2013;24.5
0265000;m.Wałbrzych od 2013;ADR;2014;25.8
0265000;m.Wałbrzych od 2013;ADR;2015;27.0
0265000;m.Wałbrzych od 2013;ADR;2016;28.5
0265000;m.Wałbrzych od 2013;ADR;2017;30.0
0265000;m.Wałbrzych od 2013;ADR;2018;31.7
0265000;m.Wałbrzych od 2013;ADR;2019;33.6
0265000;m.Wałbrzych od 2013;65P;2002;
0265000;m.Wałbrzych od 2013;65P;2003;
0265000;m.Wałbrzych od 2013;65P;2004;
0265000;m.Wałbrzych od 2013;65P;2005;
0265000;m.Wałbrzych od 2013;65P;2006;
0265000;m.Wałbrzych od 2013;65P;2007;
0265000;m.Wałbrzych od 2013;65P;2008;
0265000;m.Wałbrzych od 2013;65P;2009;
0265000;m.Wałbrzych od 2013;65P;2010;
0265000;m.Wałbrzych od 2013;65P;2011;
0265000;m.Wałbrzych od 2013;65P;2012;
0265000;m.Wałbrzych od 2013;65P;2013;17.3
0265000;m.Wałbrzych od 2013;65P;2014;18.0
0265000;m.Wałbrzych od 2013;65P;2015;18.6
0265000;m.Wałbrzych od 2013;65P;2016;19.5
0265000;m.Wałbrzych od 2013;65P;2017;20.2
0265000;m.Wałbrzych od 2013;65P;2018;21.2
0265000;m.Wałbrzych od 2013;65P;2019;22.1
0400000;KUJAWSKO-POMORSKIE;ADR;2002;
0400000;KUJAWSKO-POMORSKIE;ADR;2003;17.2
0400000;KUJAWSKO-POMORSKIE;ADR;2004;17.3
0400000;KUJAWSKO-POMORSKIE;ADR;2005;17.4
0400000;KUJAWSKO-POMORSKIE;ADR;2006;17.5
0400000;KUJAWSKO-POMORSKIE;ADR;2007;17.5
0400000;KUJAWSKO-POMORSKIE;ADR;2008;17.6
0400000;KUJAWSKO-POMORSKIE;ADR;2009;17.5
0400000;KUJAWSKO-POMORSKIE;ADR;2010;17.5
0400000;KUJAWSKO-POMORSKIE;ADR;2011;18.2
0400000;KUJAWSKO-POMORSKIE;ADR;2012;19.0
0400000;KUJAWSKO-POMORSKIE;ADR;2013;19.9
0400000;KUJAWSKO-POMORSKIE;ADR;2014;20.9
0400000;KUJAWSKO-POMORSKIE;ADR;2015;22.0
0400000;KUJAWSKO-POMORSKIE;ADR;2016;23.1
0400000;KUJAWSKO-POMORSKIE;ADR;2017;24.2
0400000;KUJAWSKO-POMORSKIE;ADR;2018;25.3
0400000;KUJAWSKO-POMORSKIE;ADR;2019;26.4
0400000;KUJAWSKO-POMORSKIE;65P;2002;
0400000;KUJAWSKO-POMORSKIE;65P;2003;
0400000;KUJAWSKO-POMORSKIE;65P;2004;
0400000;KUJAWSKO-POMORSKIE;65P;2005;
0400000;KUJAWSKO-POMORSKIE;65P;2006;
0400000;KUJAWSKO-POMORSKIE;65P;2007;
0400000;KUJAWSKO-POMORSKIE;65P;2008;
0400000;KUJAWSKO-POMORSKIE;65P;2009;
0400000;KUJAWSKO-POMORSKIE;65P;2010;12.5
0400000;KUJAWSKO-POMORSKIE;65P;2011;13.0
0400000;KUJAWSKO-POMORSKIE;65P;2012;13.5
0400000;KUJAWSKO-POMORSKIE;65P;2013;14.1
0400000;KUJAWSKO-POMORSKIE;65P;2014;14.7
0400000;KUJAWSKO-POMORSKIE;65P;2015;15.3
0400000;KUJAWSKO-POMORSKIE;65P;2016;15.9
0400000;KUJAWSKO-POMORSKIE;65P;2017;16.5
0400000;KUJAWSKO-POMORSKIE;65P;2018;17.1
0400000;KUJAWSKO-POMORSKIE;65P;2019;17.7
0401000;aleksandrowski;ADR;2002;
0401000;aleksandrowski;ADR;2003;19.6
0401000;aleksandrowski;ADR;2004;19.5
0401000;aleksandrowski;ADR;2005;19.4
0401000;aleksandrowski;ADR;2006;19.4
0401000;aleksandrowski;ADR;2007;19.4
0401000;aleksandrowski;ADR;2008;19.4
0401000;aleksandrowski;ADR;2009;19.4
0401000;aleksandrowski;ADR;2010;19.2
0401000;aleksandrowski;ADR;2011;20.0
0401000;aleksandrowski;ADR;2012;20.6
0401000;aleksandrowski;ADR;2013;21.5
0401000;aleksandrowski;ADR;2014;22.3
0401000;aleksandrowski;ADR;2015;23.3
0401000;aleksandrowski;ADR;2016;24.4
0401000;aleksandrowski;ADR;2017;25.5
0401000;aleksandrowski;ADR;2018;26.5
0401000;aleksandrowski;ADR;2019;27.5
0401000;aleksandrowski;65P;2002;
0401000;aleksandrowski;65P;2003;
0401000;aleksandrowski;65P;2004;
0401000;aleksandrowski;65P;2005;
0401000;aleksandrowski;65P;2006;
0401000;aleksandrowski;65P;2007;
0401000;aleksandrowski;65P;2008;
0401000;aleksandrowski;65P;2009;
0401000;aleksandrowski;65P;2010;13.6
0401000;aleksandrowski;65P;2011;14.1
0401000;aleksandrowski;65P;2012;14.5
0401000;aleksandrowski;65P;2013;15.0
0401000;aleksandrowski;65P;2014;15.5
0401000;aleksandrowski;65P;2015;16.1
0401000;aleksandrowski;65P;2016;16.8
0401000;aleksandrowski;65P;2017;17.3
0401000;aleksandrowski;65P;2018;17.9
0401000;aleksandrowski;65P;2019;18.4
0402000;brodnicki;ADR;2002;
0402000;brodnicki;ADR;2003;17.8
0402000;brodnicki;ADR;2004;17.7
0402000;brodnicki;ADR;2005;17.5
0402000;brodnicki;ADR;2006;17.3
0402000;brodnicki;ADR;2007;17.1
0402000;brodnicki;ADR;2008;16.9
0402000;brodnicki;ADR;2009;16.6
0402000;brodnicki;ADR;2010;16.1
0402000;brodnicki;ADR;2011;16.4
0402000;brodnicki;ADR;2012;16.9
0402000;brodnicki;ADR;2013;17.6
0402000;brodnicki;ADR;2014;18.3
0402000;brodnicki;ADR;2015;19.0
0402000;brodnicki;ADR;2016;19.7
0402000;brodnicki;ADR;2017;20.6
0402000;brodnicki;ADR;2018;21.3
0402000;brodnicki;ADR;2019;22.3
0402000;brodnicki;65P;2002;
0402000;brodnicki;65P;2003;
0402000;brodnicki;65P;2004;
0402000;brodnicki;65P;2005;
0402000;brodnicki;65P;2006;
0402000;brodnicki;65P;2007;
0402000;brodnicki;65P;2008;
0402000;brodnicki;65P;2009;
0402000;brodnicki;65P;2010;11.4
0402000;brodnicki;65P;2011;11.7
0402000;brodnicki;65P;2012;12.0
0402000;brodnicki;65P;2013;12.4
0402000;brodnicki;65P;2014;12.8
0402000;brodnicki;65P;2015;13.2
0402000;brodnicki;65P;2016;13.7
0402000;brodnicki;65P;2017;14.1
0402000;brodnicki;65P;2018;14.5
0402000;brodnicki;65P;2019;15.1
0403000;bydgoski;ADR;2002;
0403000;bydgoski;ADR;2003;14.6
0403000;bydgoski;ADR;2004;14.5
0403000;bydgoski;ADR;2005;14.2
0403000;bydgoski;ADR;2006;14.0
0403000;bydgoski;ADR;2007;13.8
0403000;bydgoski;ADR;2008;13.7
0403000;bydgoski;ADR;2009;13.5
0403000;bydgoski;ADR;2010;13.4
0403000;bydgoski;ADR;2011;14.0
0403000;bydgoski;ADR;2012;14.6
0403000;bydgoski;ADR;2013;15.3
0403000;bydgoski;ADR;2014;16.1
0403000;bydgoski;ADR;2015;17.0
0403000;bydgoski;ADR;2016;17.8
0403000;bydgoski;ADR;2017;18.5
0403000;bydgoski;ADR;2018;19.2
0403000;bydgoski;ADR;2019;19.9
0403000;bydgoski;65P;2002;
0403000;bydgoski;65P;2003;
0403000;bydgoski;65P;2004;
0403000;bydgoski;65P;2005;
0403000;bydgoski;65P;2006;
0403000;bydgoski;65P;2007;
0403000;bydgoski;65P;2008;
0403000;bydgoski;65P;2009;
0403000;bydgoski;65P;2010;9.7
0403000;bydgoski;65P;2011;10.1
0403000;bydgoski;65P;2012;10.5
0403000;bydgoski;65P;2013;10.9
0403000;bydgoski;65P;2014;11.5
0403000;bydgoski;65P;2015;12.0
0403000;bydgoski;65P;2016;12.5
0403000;bydgoski;65P;2017;13.0
0403000;bydgoski;65P;2018;13.4
0403000;bydgoski;65P;2019;13.8
0404000;chełmiński;ADR;2002;
0404000;chełmiński;ADR;2003;16.4
0404000;chełmiński;ADR;2004;16.2
0404000;chełmiński;ADR;2005;16.1
0404000;chełmiński;ADR;2006;16.1
0404000;chełmiński;ADR;2007;16.1
0404000;chełmiński;ADR;2008;16.1
0404000;chełmiński;ADR;2009;16.0
0404000;chełmiński;ADR;2010;15.9
0404000;chełmiński;ADR;2011;16.3
0404000;chełmiński;ADR;2012;17.0
0404000;chełmiński;ADR;2013;17.7
0404000;chełmiński;ADR;2014;18.6
0404000;chełmiński;ADR;2015;19.4
0404000;chełmiński;ADR;2016;20.3
0404000;chełmiński;ADR;2017;21.2
0404000;chełmiński;ADR;2018;22.2
0404000;chełmiński;ADR;2019;23.2
0404000;chełmiński;65P;2002;
0404000;chełmiński;65P;2003;
0404000;chełmiński;65P;2004;
0404000;chełmiński;65P;2005;
0404000;chełmiński;65P;2006;
0404000;chełmiński;65P;2007;
0404000;chełmiński;65P;2008;
0404000;chełmiński;65P;2009;
0404000;chełmiński;65P;2010;11.4
0404000;chełmiński;65P;2011;11.6
0404000;chełmiński;65P;2012;12.1
0404000;chełmiński;65P;2013;12.5
0404000;chełmiński;65P;2014;13.1
0404000;chełmiński;65P;2015;13.6
0404000;chełmiński;65P;2016;14.2
